path	k	max.multirute.flow	iterations	k.0	n	max.c	ex	k.4	small_1	constant1	uni_2	constant2	best.constant	best.alg
1865	Complete.500.1.47.gexf	50	243.701355656453	1	Complete	500	1	47	gexf	196.137657997237	1.2425016090479	208.064392640095	1.17127852855631	1.2425016090479	NA
1866	Complete.500.20.47.gexf	2	4818	1	Complete	500	20	47	gexf	4780	1.00794979079498	4780	1.00794979079498	1.00794979079498	NA
1867	Complete.500.20.47.gexf	3	4818	1	Complete	500	20	47	gexf	4761	1.0119722747322	4761	1.0119722747322	1.0119722747322	NA
1868	Complete.500.20.47.gexf	5	4818	1	Complete	500	20	47	gexf	4723	1.02011433410968	4723	1.02011433410968	1.02011433410968	NA
1869	Complete.500.20.47.gexf	10	4818	1	Complete	500	20	47	gexf	4628	1.04105445116681	4628	1.04105445116681	1.04105445116681	NA
1870	Complete.500.20.47.gexf	50	4818	1	Complete	500	20	47	gexf	3904	1.23411885245902	3904	1.23411885245902	1.23411885245902	NA
1871	Complete.1000.1.47.gexf	2	504.821608262408	1	Complete	1000	1	47	gexf	502.823761599791	1.00397325427951	504.821608262408	0.999999999999999	1.00397325427951	NA
1872	Complete.1000.1.47.gexf	3	504.821608262408	1	Complete	1000	1	47	gexf	501.828514885177	1.00596437485804	504.821608262408	0.999999999999999	1.00596437485804	NA
1873	Complete.1000.1.47.gexf	5	504.821608262408	1	Complete	1000	1	47	gexf	499.838891752234	1.00996864508223	504.521748234496	1.00059434509803	1.00996864508223	NA
1874	Complete.1000.1.47.gexf	10	504.821608262408	1	Complete	1000	1	47	gexf	494.882186287584	1.02008442059591	499.552795467302	1.01054705897537	1.02008442059591	NA
1875	Complete.1000.1.47.gexf	50	504.821608262408	1	Complete	1000	1	47	gexf	456.121814809369	1.10676927055855	460.477197840234	1.09630099086374	1.10676927055855	NA
1876	Complete.1000.20.47.gexf	2	9810	1	Complete	1000	20	47	gexf	9772	1.00388866148178	9799	1.00112256352689	1.00388866148178	NA
1877	Complete.1000.20.47.gexf	3	9810	1	Complete	1000	20	47	gexf	9753	1.0058443555829	9780	1.00306748466258	1.0058443555829	NA
1878	Complete.1000.20.47.gexf	5	9810	1	Complete	1000	20	47	gexf	9715	1.00977869274318	9742	1.00698008622459	1.00977869274318	NA
1879	Complete.1000.20.47.gexf	10	9810	1	Complete	1000	20	47	gexf	9620	1.01975051975052	9647	1.01689644449052	1.01975051975052	NA
1880	Complete.1000.20.47.gexf	50	9810	1	Complete	1000	20	47	gexf	8861	1.10709852161156	8887	1.10385957015866	1.10709852161156	NA
1881	Complete.50.1.48.gexf	2	24.8171789465687	1	Complete	50	1	48	gexf	22.8595086899089	1.08563920962676	23.0570581861343	1.07633761194622	1.08563920962676	NA
1882	Complete.50.1.48.gexf	3	24.8171789465687	1	Complete	50	1	48	gexf	21.9209702283578	1.13212046218941	22.8553222917827	1.08583806562602	1.13212046218941	NA
1883	Complete.50.1.48.gexf	5	24.8171789465687	1	Complete	50	1	48	gexf	20.0637269035797	1.2369177005764	21.1031688164389	1.17599300666337	1.2369177005764	NA
1884	Complete.50.1.48.gexf	10	24.8171789465687	1	Complete	50	1	48	gexf	15.5305902086763	1.59795465678467	16.9443764336751	1.46462627549086	1.59795465678467	NA
1886	Complete.50.20.48.gexf	2	514	1	Complete	50	20	48	gexf	476	1.07983193277311	478	1.07531380753138	1.07983193277311	NA
1887	Complete.50.20.48.gexf	3	514	1	Complete	50	20	48	gexf	458	1.12227074235808	471	1.09129511677282	1.12227074235808	NA
1888	Complete.50.20.48.gexf	5	514	1	Complete	50	20	48	gexf	424	1.2122641509434	435	1.1816091954023	1.2122641509434	NA
1889	Complete.50.20.48.gexf	10	514	1	Complete	50	20	48	gexf	341	1.50733137829912	351	1.46438746438746	1.50733137829912	NA
1891	Complete.100.1.48.gexf	2	45.8000243103128	1	Complete	100	1	48	gexf	43.8498908216277	1.04447293829346	43.8498908216277	1.04447293829346	1.04447293829346	NA
1892	Complete.100.1.48.gexf	3	45.8000243103128	1	Complete	100	1	48	gexf	42.8800296287382	1.06809684384214	42.8800296287382	1.06809684384214	1.06809684384214	NA
1893	Complete.100.1.48.gexf	5	45.8000243103128	1	Complete	100	1	48	gexf	41.0422409291443	1.11592406441408	41.0422409291444	1.11592406441408	1.11592406441408	NA
1894	Complete.100.1.48.gexf	10	45.8000243103128	2	Complete	100	1	48	gexf	36.7869534365561	1.24500726566827	36.7869534365561	1.24500726566827	1.24500726566827	NA
1895	Complete.100.1.48.gexf	50	45.5033540736166	8	Complete	100	1	48	gexf	11.1849893516673	4.06825189036355	11.1849893516673	4.06825189036355	4.06825189036355	NA
1896	Complete.100.20.48.gexf	2	992	1	Complete	100	20	48	gexf	954	1.0398322851153	954	1.0398322851153	1.0398322851153	NA
1897	Complete.100.20.48.gexf	3	992	1	Complete	100	20	48	gexf	935	1.06096256684492	935	1.06096256684492	1.06096256684492	NA
1898	Complete.100.20.48.gexf	5	992	1	Complete	100	20	48	gexf	899	1.10344827586207	899	1.10344827586207	1.10344827586207	NA
1899	Complete.100.20.48.gexf	10	992	1	Complete	100	20	48	gexf	809	1.22620519159456	809	1.22620519159456	1.22620519159456	NA
1900	Complete.100.20.48.gexf	50	992	1	Complete	100	20	48	gexf	258	3.84496124031008	258	3.84496124031008	3.84496124031008	NA
1901	Complete.500.1.48.gexf	2	250.490272950404	1	Complete	500	1	48	gexf	248.501331808733	1.00800374439523	249.071276263403	1.00569715106571	1.00800374439523	NA
1902	Complete.500.1.48.gexf	3	250.490272950404	1	Complete	500	1	48	gexf	247.510535999624	1.012038828726	248.075193238684	1.00973527292347	1.012038828726	NA
1903	Complete.500.1.48.gexf	5	250.490272950404	1	Complete	500	1	48	gexf	245.537087174923	1.02017286200008	246.089360695029	1.01788339098832	1.02017286200008	NA
1904	Complete.500.1.48.gexf	10	250.490272950404	1	Complete	500	1	48	gexf	240.623172926385	1.04100644133322	241.162548411149	1.03867816375598	1.04100644133322	NA
1905	Complete.500.1.48.gexf	50	250.490272950404	1	Complete	500	1	48	gexf	203.125828108787	1.23317785474455	203.549030970162	1.23061393000256	1.23317785474455	NA
1906	Complete.500.20.48.gexf	2	4977	1	Complete	500	20	48	gexf	4939	1.00769386515489	4955	1.00443995963673	1.00769386515489	NA
1907	Complete.500.20.48.gexf	3	4977	1	Complete	500	20	48	gexf	4920	1.01158536585366	4936	1.00830632090762	1.01158536585366	NA
1908	Complete.500.20.48.gexf	5	4977	1	Complete	500	20	48	gexf	4882	1.01945923801721	4898	1.01612903225806	1.01945923801721	NA
1909	Complete.500.20.48.gexf	10	4977	1	Complete	500	20	48	gexf	4787	1.03969082932943	4803	1.03622735790131	1.03969082932943	NA
1910	Complete.500.20.48.gexf	50	4977	1	Complete	500	20	48	gexf	4050	1.22888888888889	4067	1.22375215146299	1.22888888888889	NA
1911	Complete.1000.1.48.gexf	2	493.804660983705	1	Complete	1000	1	48	gexf	491.809504708268	1.00405676640312	493.804660983704	1	1.00405676640312	NA
1912	Complete.1000.1.48.gexf	3	493.804660983705	1	Complete	1000	1	48	gexf	490.814600715007	1.00609203610557	493.804660983704	1	1.00609203610557	NA
1913	Complete.1000.1.48.gexf	5	493.804660983705	1	Complete	1000	1	48	gexf	488.825487399009	1.01018599421071	493.804660983705	0.999999999999999	1.01018599421071	NA
1914	Complete.1000.1.48.gexf	10	493.804660983705	1	Complete	1000	1	48	gexf	483.877980064653	1.02051484326219	493.669042205791	1.00027471598646	1.02051484326219	NA
1915	Complete.1000.1.48.gexf	50	493.804660983705	1	Complete	1000	1	48	gexf	445.172980775554	1.10924220990103	454.863505492414	1.08561063928207	1.10924220990103	NA
1916	Complete.1000.20.48.gexf	2	9945	1	Complete	1000	20	48	gexf	9907	1.00383567174725	9907	1.00383567174725	1.00383567174725	NA
1917	Complete.1000.20.48.gexf	3	9945	1	Complete	1000	20	48	gexf	9888	1.0057645631068	9888	1.0057645631068	1.0057645631068	NA
1918	Complete.1000.20.48.gexf	5	9945	1	Complete	1000	20	48	gexf	9850	1.00964467005076	9850	1.00964467005076	1.00964467005076	NA
1919	Complete.1000.20.48.gexf	10	9945	1	Complete	1000	20	48	gexf	9755	1.01947719118401	9755	1.01947719118401	1.01947719118401	NA
1920	Complete.1000.20.48.gexf	50	9945	1	Complete	1000	20	48	gexf	8995	1.10561423012785	8995	1.10561423012785	1.10561423012785	NA
1921	Complete.50.1.49.gexf	2	24.0543298760926	1	Complete	50	1	49	gexf	22.1046427143108	1.08820260915231	22.2751474381409	1.07987298144232	1.08820260915231	NA
1922	Complete.50.1.49.gexf	3	24.0543298760926	1	Complete	50	1	49	gexf	21.1650305004952	1.13651288504071	22.7900984403655	1.05547283786576	1.13651288504071	NA
1923	Complete.50.1.49.gexf	5	24.0543298760926	1	Complete	50	1	49	gexf	19.3786115275199	1.2412824232496	21.3807877879663	1.12504413376344	1.2412824232496	NA
1924	Complete.50.1.49.gexf	10	24.0543298760926	2	Complete	50	1	49	gexf	15.1758201099541	1.58504316088426	17.2739619891531	1.39251955580295	1.58504316088426	NA
1926	Complete.50.20.49.gexf	2	457	1	Complete	50	20	49	gexf	419	1.09069212410501	419	1.09069212410501	1.09069212410501	NA
1927	Complete.50.20.49.gexf	3	457	1	Complete	50	20	49	gexf	401	1.13965087281796	401	1.13965087281796	1.13965087281796	NA
1928	Complete.50.20.49.gexf	5	457	1	Complete	50	20	49	gexf	366	1.24863387978142	366	1.24863387978142	1.24863387978142	NA
1929	Complete.50.20.49.gexf	10	457	1	Complete	50	20	49	gexf	287	1.59233449477352	287	1.59233449477352	1.59233449477352	NA
1931	Complete.100.1.49.gexf	2	48.4048566416165	1	Complete	100	1	49	gexf	46.421119326437	1.04273350888482	47.4983580325772	1.01908484096266	1.04273350888482	NA
1932	Complete.100.1.49.gexf	3	48.4048566416165	1	Complete	100	1	49	gexf	45.4573561935364	1.06484100033295	47.9222838258378	1.01006990437961	1.06484100033295	NA
1933	Complete.100.1.49.gexf	5	48.4048566416165	1	Complete	100	1	49	gexf	43.55697535907	1.11129976869565	47.0040309713367	1.02980224549537	1.11129976869565	NA
1934	Complete.100.1.49.gexf	10	48.4048566416165	1	Complete	100	1	49	gexf	38.9223512589937	1.24362622184681	45.8303531810419	1.05617463715378	1.24362622184681	NA
1935	Complete.100.1.49.gexf	50	48.2914292024471	8	Complete	100	1	49	gexf	11.3509849467783	4.25438227861921	15.0436354652418	3.21009036107157	4.25438227861921	NA
1936	Complete.100.20.49.gexf	2	1011	1	Complete	100	20	49	gexf	973	1.03905447070915	974	1.03798767967146	1.03905447070915	NA
1937	Complete.100.20.49.gexf	3	1011	1	Complete	100	20	49	gexf	954	1.05974842767296	955	1.0586387434555	1.05974842767296	NA
1938	Complete.100.20.49.gexf	5	1011	1	Complete	100	20	49	gexf	916	1.10371179039301	919	1.10010881392818	1.10371179039301	NA
1939	Complete.100.20.49.gexf	10	1011	1	Complete	100	20	49	gexf	824	1.22694174757282	830	1.21807228915663	1.22694174757282	NA
1940	Complete.100.20.49.gexf	50	1011	1	Complete	100	20	49	gexf	258	3.91860465116279	272	3.71691176470588	3.91860465116279	NA
1941	Complete.500.1.49.gexf	2	245.631806857368	1	Complete	500	1	49	gexf	243.635937136524	1.00819201692616	245.631806857368	1	1.00819201692616	NA
1942	Complete.500.1.49.gexf	3	245.631806857368	1	Complete	500	1	49	gexf	242.638510336379	1.01233644451921	245.017017107346	1.00250917163746	1.01233644451921	NA
1943	Complete.500.1.49.gexf	5	245.631806857368	1	Complete	500	1	49	gexf	240.64638821265	1.02071678150562	245.631806857368	1	1.02071678150562	NA
1944	Complete.500.1.49.gexf	10	245.631806857368	1	Complete	500	1	49	gexf	235.693222587243	1.04216745887314	243.775060564685	1.00761663760182	1.04216745887314	NA
1945	Complete.500.1.49.gexf	50	245.631806857368	1	Complete	500	1	49	gexf	197.81208400824	1.24174318312695	205.75639444579	1.19379914057584	1.24174318312695	NA
1946	Complete.500.20.49.gexf	2	5003	1	Complete	500	20	49	gexf	4965	1.00765357502518	4965	1.00765357502518	1.00765357502518	NA
1947	Complete.500.20.49.gexf	3	5003	1	Complete	500	20	49	gexf	4946	1.01152446421351	4946	1.01152446421351	1.01152446421351	NA
1948	Complete.500.20.49.gexf	5	5003	1	Complete	500	20	49	gexf	4908	1.01935615321923	4908	1.01935615321923	1.01935615321923	NA
1949	Complete.500.20.49.gexf	10	5003	1	Complete	500	20	49	gexf	4813	1.03947641803449	4813	1.03947641803449	1.03947641803449	NA
1950	Complete.500.20.49.gexf	50	5003	1	Complete	500	20	49	gexf	4071	1.22893637926799	4071	1.22893637926799	1.22893637926799	NA
1951	Complete.1000.1.49.gexf	2	502.138505594613	1	Complete	1000	1	49	gexf	500.141925642319	1.00399202676266	500.141925642318	1.00399202676266	1.00399202676266	2
1952	Complete.1000.1.49.gexf	3	502.138505594613	1	Complete	1000	1	49	gexf	499.144185356307	1.00599890838389	499.144185356306	1.0059989083839	1.0059989083839	2
1953	Complete.1000.1.49.gexf	5	502.138505594613	1	Complete	1000	1	49	gexf	497.149815665226	1.01003458066803	497.149815665224	1.01003458066803	1.01003458066803	2
1954	Complete.1000.1.49.gexf	10	502.138505594613	1	Complete	1000	1	49	gexf	492.195621751892	1.0202010814467	492.195621751891	1.0202010814467	1.0202010814467	2
1955	Complete.1000.1.49.gexf	50	502.138505594613	1	Complete	1000	1	49	gexf	453.409484838453	1.10747243360716	453.409484838454	1.10747243360716	1.10747243360716	NA
1956	Complete.1000.20.49.gexf	2	9710	1	Complete	1000	20	49	gexf	9672	1.00392886683209	9710	1	1.00392886683209	NA
1957	Complete.1000.20.49.gexf	3	9710	1	Complete	1000	20	49	gexf	9653	1.00590490003108	9710	1	1.00590490003108	NA
1958	Complete.1000.20.49.gexf	5	9710	1	Complete	1000	20	49	gexf	9615	1.00988039521581	9710	1	1.00988039521581	NA
1959	Complete.1000.20.49.gexf	10	9710	1	Complete	1000	20	49	gexf	9520	1.01995798319328	9710	1	1.01995798319328	NA
1960	Complete.1000.20.49.gexf	50	9710	1	Complete	1000	20	49	gexf	8763	1.10806801323748	9030	1.07530454042082	1.10806801323748	NA
1961	Complete.50.1.50.gexf	2	23.9853031757963	1	Complete	50	1	50	gexf	22.1075340185124	1.08493797434447	22.1819857386795	1.08129648347814	1.08493797434447	NA
1962	Complete.50.1.50.gexf	3	23.9853031757963	1	Complete	50	1	50	gexf	21.1914819086775	1.13183699371089	21.3177676157954	1.1251320310868	1.13183699371089	NA
1963	Complete.50.1.50.gexf	5	23.9853031757963	1	Complete	50	1	50	gexf	19.3950071840021	1.23667410629167	21.7244187297433	1.10407111344055	1.23667410629167	NA
1964	Complete.50.1.50.gexf	10	23.9853031757963	1	Complete	50	1	50	gexf	15.1143154467353	1.58692619988801	17.5650937393051	1.36550954590836	1.58692619988801	NA
1966	Complete.50.20.50.gexf	2	492	1	Complete	50	20	50	gexf	454	1.08370044052863	460	1.0695652173913	1.08370044052863	NA
1967	Complete.50.20.50.gexf	3	492	1	Complete	50	20	50	gexf	435	1.13103448275862	442	1.1131221719457	1.13103448275862	NA
1968	Complete.50.20.50.gexf	5	492	1	Complete	50	20	50	gexf	397	1.23929471032746	406	1.21182266009852	1.23929471032746	NA
1969	Complete.50.20.50.gexf	10	492	1	Complete	50	20	50	gexf	310	1.58709677419355	321	1.53271028037383	1.58709677419355	NA
1971	Complete.100.1.50.gexf	2	46.8897889243592	1	Complete	100	1	50	gexf	44.9691382314968	1.04271041804215	45.1626435996853	1.03824278622799	1.04271041804215	NA
1972	Complete.100.1.50.gexf	3	46.8897889243592	1	Complete	100	1	50	gexf	44.009967754099	1.06543565735724	44.2014383989816	1.06082043079936	1.06543565735724	NA
1973	Complete.100.1.50.gexf	5	46.8897889243592	1	Complete	100	1	50	gexf	42.1167951554863	1.11332756329754	42.2986278323125	1.10854160825849	1.11332756329754	NA
1974	Complete.100.1.50.gexf	10	46.8897889243592	2	Complete	100	1	50	gexf	37.5345135356516	1.24924461535439	37.6238745474583	1.24627751629389	1.24924461535439	NA
1975	Complete.100.1.50.gexf	50	46.6574506298995	9	Complete	100	1	50	gexf	11.0244744300938	4.23217006177977	9.69852683331557	4.81077708313656	4.81077708313656	2
1976	Complete.100.20.50.gexf	2	863	1	Complete	100	20	50	gexf	825	1.04606060606061	846	1.02009456264775	1.04606060606061	NA
1977	Complete.100.20.50.gexf	3	863	1	Complete	100	20	50	gexf	806	1.07071960297767	850	1.01529411764706	1.07071960297767	NA
1978	Complete.100.20.50.gexf	5	863	1	Complete	100	20	50	gexf	770	1.12077922077922	863	1	1.12077922077922	NA
1979	Complete.100.20.50.gexf	10	863	1	Complete	100	20	50	gexf	682	1.26539589442815	824	1.04733009708738	1.26539589442815	NA
1980	Complete.100.20.50.gexf	50	846.868421052631	15	Complete	100	20	50	gexf	202	4.19241792600312	279	3.03537068477646	4.19241792600312	NA
1981	Complete.500.1.50.gexf	2	238.741679053891	2	Complete	500	1	50	gexf	236.762314712884	1.00836013258025	236.762314712884	1.00836013258025	1.00836013258025	NA
1982	Complete.500.1.50.gexf	3	238.741679053891	1	Complete	500	1	50	gexf	235.776669159839	1.01257550165849	235.776669159839	1.01257550165849	1.01257550165849	NA
1983	Complete.500.1.50.gexf	5	238.741679053891	3	Complete	500	1	50	gexf	233.810967602864	1.02108845235781	233.810967602864	1.02108845235781	1.02108845235781	NA
1984	Complete.500.1.50.gexf	10	238.741679053891	1	Complete	500	1	50	gexf	228.920632093746	1.04290153696642	228.920632093746	1.04290153696642	1.04290153696642	NA
1985	Complete.500.1.50.gexf	50	238.741679053891	7	Complete	500	1	50	gexf	191.874299017785	1.24426085346512	191.874299017785	1.24426085346512	1.24426085346512	2
1986	Complete.500.20.50.gexf	2	4941	1	Complete	500	20	50	gexf	4903	1.00775035692433	4903	1.00775035692433	1.00775035692433	NA
1987	Complete.500.20.50.gexf	3	4941	1	Complete	500	20	50	gexf	4884	1.01167076167076	4884	1.01167076167076	1.01167076167076	NA
1988	Complete.500.20.50.gexf	5	4941	1	Complete	500	20	50	gexf	4846	1.01960379694593	4846	1.01960379694593	1.01960379694593	NA
1989	Complete.500.20.50.gexf	10	4941	1	Complete	500	20	50	gexf	4751	1.03999158071985	4751	1.03999158071985	1.03999158071985	NA
1990	Complete.500.20.50.gexf	50	4941	1	Complete	500	20	50	gexf	4014	1.23094170403587	4014	1.23094170403587	1.23094170403587	NA
1991	Complete.1000.1.50.gexf	2	498.076983092822	1	Complete	1000	1	50	gexf	496.079293854619	1.00402695549472	496.079293854618	1.00402695549472	1.00402695549472	2
1992	Complete.1000.1.50.gexf	3	498.076983092822	1	Complete	1000	1	50	gexf	495.081166834808	1.00605116182699	495.081166834809	1.00605116182699	1.00605116182699	NA
1993	Complete.1000.1.50.gexf	5	498.076983092822	1	Complete	1000	1	50	gexf	493.087360877198	1.01011914441844	493.087360877197	1.01011914441844	1.01011914441844	2
1994	Complete.1000.1.50.gexf	10	498.076983092822	2	Complete	1000	1	50	gexf	488.126157342329	1.02038576626312	488.126157342329	1.02038576626312	1.02038576626312	NA
1995	Complete.1000.1.50.gexf	50	498.076983092822	1	Complete	1000	1	50	gexf	449.210449814376	1.108783162321	449.210449814376	1.108783162321	1.108783162321	2
1996	Complete.1000.20.50.gexf	2	9954	1	Complete	1000	20	50	gexf	9916	1.00383219039935	9948	1.00060313630881	1.00383219039935	NA
1997	Complete.1000.20.50.gexf	3	9954	1	Complete	1000	20	50	gexf	9897	1.00575932100637	9929	1.00251787692618	1.00575932100637	NA
1998	Complete.1000.20.50.gexf	5	9954	1	Complete	1000	20	50	gexf	9859	1.00963586570646	9891	1.00636942675159	1.00963586570646	NA
1999	Complete.1000.20.50.gexf	10	9954	1	Complete	1000	20	50	gexf	9764	1.01945923801721	9796	1.01612903225806	1.01945923801721	NA
2000	Complete.1000.20.50.gexf	50	9954	1	Complete	1000	20	50	gexf	9005	1.10538589672404	9036	1.10159362549801	1.10538589672404	NA
2001	Complete.50.1.51.gexf	2	26.605423981272	1	Complete	50	1	51	gexf	24.6278796212639	1.08029698010627	24.6278796212639	1.08029698010627	1.08029698010627	2
2002	Complete.50.1.51.gexf	3	26.605423981272	1	Complete	50	1	51	gexf	23.6548787524574	1.1247330523099	23.6548787524573	1.1247330523099	1.1247330523099	2
2003	Complete.50.1.51.gexf	5	26.605423981272	1	Complete	50	1	51	gexf	21.7654007577714	1.22237234578704	21.7654007577714	1.22237234578704	1.22237234578704	2
2004	Complete.50.1.51.gexf	10	26.605423981272	1	Complete	50	1	51	gexf	17.4187288878349	1.52740329978113	17.4187288878349	1.52740329978113	1.52740329978113	2
2006	Complete.50.20.51.gexf	2	457	1	Complete	50	20	51	gexf	419	1.09069212410501	419	1.09069212410501	1.09069212410501	NA
2007	Complete.50.20.51.gexf	3	457	1	Complete	50	20	51	gexf	400	1.1425	400	1.1425	1.1425	NA
2008	Complete.50.20.51.gexf	5	457	1	Complete	50	20	51	gexf	363	1.25895316804408	363	1.25895316804408	1.25895316804408	NA
2009	Complete.50.20.51.gexf	10	457	1	Complete	50	20	51	gexf	281	1.62633451957295	281	1.62633451957295	1.62633451957295	NA
2011	Complete.100.1.51.gexf	2	49.9468479530404	1	Complete	100	1	51	gexf	47.9575717971152	1.04147991821481	49.5962288787751	1.00706947044547	1.04147991821481	NA
