construction.heuristic	flip.fct	step.fct	network.name	n	m	k	k.index	edge.connectivity	initial.max.flow	best.max.flow	first.interdiction.max.flow	best.search.max.flow	delta.cost.calculations	flips	non.improving.flips	tabu.searches.in.k	tabu.searches.in.G	list.of.max.flows	k.0	k.1	k.2	multiple	ex	k.5	mem	constant	best
4906	cut	cap	first	Rand.Uni.1000.5.28.gexf	1000	5000	2	1	[7, 7, 7, 7]	2.76322202538654	1.28722630206574	1.2872263020657357	inf	37	0	0	0	0	[2.7632220253865407, 1.2872263020657357]	Rand	Uni	1000	5	28	gexf	2.76322202538654	2.14664820082695	0
4907	cut	cap	first	Rand.Uni.1000.5.28.gexf	1000	5000	3	2	[7, 7, 7, 7]	2.76322202538654	0.885247168149466	0.885247168149466	inf	76	0	0	0	0	[2.7632220253865407, 0.885247168149466]	Rand	Uni	1000	5	28	gexf	2.51682368497568	2.84307453955135	0
4908	cut	cap	first	Rand.Uni.1000.5.28.gexf	1000	5000	5	3	[7, 7, 7, 7]	2.76322202538654	0.388565515211818	0.38856551521181804	inf	174	0	0	0	0	[2.7632220253865407, 0.38856551521181804]	Rand	Uni	1000	5	28	gexf	0.920122875584515	2.36799931945307	0
4911	cut	cap	first	Rand.Uni.1000.10.28.gexf	1000	10000	2	1	[22, 22, 22, 22]	11.7007594004809	9.74669033304579	9.74669033304579	inf	23	0	0	0	0	[11.700759400480944, 9.74669033304579]	Rand	Uni	1000	10	28	gexf	11.7007594004809	1.20048539562296	0.5
4912	cut	cap	first	Rand.Uni.1000.10.28.gexf	1000	10000	3	2	[22, 22, 22, 22]	11.7007594004809	8.79265814458894	8.792658144588945	inf	23	0	0	0	0	[11.700759400480944, 8.792658144588945]	Rand	Uni	1000	10	28	gexf	11.7007594004809	1.33074199042774	0.5
4913	cut	cap	first	Rand.Uni.1000.10.28.gexf	1000	10000	5	3	[22, 22, 22, 22]	11.7007594004809	6.96399098186237	6.963990981862372	inf	42	0	0	0	0	[11.700759400480944, 6.963990981862372]	Rand	Uni	1000	10	28	gexf	11.7007594004809	1.68018014827351	0
4914	cut	cap	first	Rand.Uni.1000.10.28.gexf	1000	10000	10	4	[22, 22, 22, 22]	11.7007594004809	3.48011858580307	3.4801185858030697	inf	59	0	0	0	0	[11.700759400480944, 3.4801185858030697]	Rand	Uni	1000	10	28	gexf	11.7007594004809	3.362172613374	0.5
4916	cut	cap	first	Rand.Uni.1000.25.28.gexf	1000	25000	2	1	[49, 49, 49, 49]	22.1333330797326	20.1658170305074	20.165817030507387	inf	9	0	0	0	0	[22.133333079732598, 20.165817030507387]	Rand	Uni	1000	25	28	gexf	22.1333330797326	1.09756688986361	0.5
4917	cut	cap	first	Rand.Uni.1000.25.28.gexf	1000	25000	3	2	[49, 49, 49, 49]	22.1333330797326	19.210376120002	19.21037612000204	inf	8	0	0	0	0	[22.133333079732598, 19.21037612000204]	Rand	Uni	1000	25	28	gexf	22.1333330797326	1.15215511354237	0
4918	cut	cap	first	Rand.Uni.1000.25.28.gexf	1000	25000	5	3	[49, 49, 49, 49]	22.1333330797326	17.3653673139147	17.365367313914746	inf	14	0	0	0	0	[22.133333079732598, 17.365367313914746]	Rand	Uni	1000	25	28	gexf	22.1333330797326	1.27456751588533	0.5
4919	cut	cap	first	Rand.Uni.1000.25.28.gexf	1000	25000	10	4	[49, 49, 49, 49]	22.1333330797326	12.9623401139389	12.962340113938868	inf	11	0	0	0	0	[22.133333079732598, 12.962340113938868]	Rand	Uni	1000	25	28	gexf	22.1333330797326	1.70751059493739	0.5
4921	cut	cap	first	Rand.Uni.1000.5.29.gexf	1000	5000	2	1	[6, 6, 6, 6]	2.59933025277049	1.16098823111225	1.160988231112253	inf	61	0	0	0	0	[2.5993302527704856, 1.160988231112253]	Rand	Uni	1000	5	29	gexf	2.51764460141186	2.16853585070358	0
4922	cut	cap	first	Rand.Uni.1000.5.29.gexf	1000	5000	3	2	[6, 6, 6, 6]	2.59933025277049	0.779098165106547	0.7790981651065471	inf	76	0	0	0	0	[2.5993302527704856, 0.7790981651065471]	Rand	Uni	1000	5	29	gexf	2.23790631236609	2.8724317584037	0.5
4923	cut	cap	first	Rand.Uni.1000.5.29.gexf	1000	5000	5	3	[6, 6, 6, 6]	2.59933025277049	0.222284865181664	0.22228486518166413	inf	50	0	0	0	0	[2.5993302527704856, 0.22228486518166413]	Rand	Uni	1000	5	29	gexf	1.33370919108998	5.99999999999999	0.5
4926	cut	cap	first	Rand.Uni.1000.10.29.gexf	1000	10000	2	1	[21, 21, 21, 21]	9.92813984738467	8.14062252267328	8.140622522673281	inf	27	0	0	0	0	[9.92813984738467, 8.140622522673281]	Rand	Uni	1000	10	29	gexf	9.92813984738467	1.21957993012608	0
4927	cut	cap	first	Rand.Uni.1000.10.29.gexf	1000	10000	3	2	[21, 21, 21, 21]	9.92813984738467	7.32193987416199	7.321939874161989	inf	20	0	0	0	0	[9.92813984738467, 7.321939874161989]	Rand	Uni	1000	10	29	gexf	9.92813984738467	1.35594391896327	0.5
4928	cut	cap	first	Rand.Uni.1000.10.29.gexf	1000	10000	5	3	[21, 21, 21, 21]	9.92813984738467	5.86248811519164	5.862488115191636	inf	20	0	0	0	0	[9.92813984738467, 5.862488115191636]	Rand	Uni	1000	10	29	gexf	9.92813984738467	1.69350276747813	0
4929	cut	cap	first	Rand.Uni.1000.10.29.gexf	1000	10000	10	4	[21, 21, 21, 21]	9.92813984738467	2.89870958334485	2.8987095833448544	inf	60	0	0	0	0	[9.92813984738467, 2.8987095833448544]	Rand	Uni	1000	10	29	gexf	9.92033772962325	3.42232895169031	0
4931	cut	cap	first	Rand.Uni.1000.25.29.gexf	1000	25000	2	1	[43, 43, 43, 43]	22.9136022602445	21.0540880573395	21.054088057339534	inf	14	0	0	0	0	[22.913602260244463, 21.054088057339534]	Rand	Uni	1000	25	29	gexf	22.9136022602445	1.08832081436349	0.5
4932	cut	cap	first	Rand.Uni.1000.25.29.gexf	1000	25000	3	2	[43, 43, 43, 43]	22.9136022602445	20.1672290239235	20.16722902392348	inf	18	0	0	0	0	[22.913602260244463, 20.16722902392348]	Rand	Uni	1000	25	29	gexf	22.9136022602445	1.13617999939719	0.5
4933	cut	cap	first	Rand.Uni.1000.25.29.gexf	1000	25000	5	3	[43, 43, 43, 43]	22.9136022602445	18.4828363311758	18.482836331175804	inf	25	0	0	0	0	[22.913602260244463, 18.482836331175804]	Rand	Uni	1000	25	29	gexf	22.9136022602445	1.2397232681001	0.5
4934	cut	cap	first	Rand.Uni.1000.25.29.gexf	1000	25000	10	4	[43, 43, 43, 43]	22.9136022602445	14.5676792426538	14.56767924265383	inf	12	0	0	0	0	[22.913602260244463, 14.56767924265383]	Rand	Uni	1000	25	29	gexf	22.9136022602445	1.57290683564435	0.5
4936	cut	cap	first	Rand.Uni.1000.5.30.gexf	1000	5000	2	1	[14, 14, 14, 14]	5.83738663817385	4.11348007075888	4.113480070758877	inf	42	0	0	0	0	[5.837386638173854, 4.113480070758877]	Rand	Uni	1000	5	30	gexf	5.83738663817385	1.41908713249143	0.5
4937	cut	cap	first	Rand.Uni.1000.5.30.gexf	1000	5000	3	2	[14, 14, 14, 14]	5.83738663817385	3.47477362369749	3.4747736236974927	inf	76	0	0	0	0	[5.837386638173854, 3.4747736236974927]	Rand	Uni	1000	5	30	gexf	5.83738663817385	1.67993293098683	0.5
4938	cut	cap	first	Rand.Uni.1000.5.30.gexf	1000	5000	5	3	[14, 14, 14, 14]	5.83738663817385	2.42216453379176	2.4221645337917566	inf	77	0	0	0	0	[5.837386638173854, 2.4221645337917566]	Rand	Uni	1000	5	30	gexf	5.83738663817385	2.40998766051444	0.5
4939	cut	cap	first	Rand.Uni.1000.5.30.gexf	1000	5000	10	4	[14, 14, 14, 14]	5.83738663817385	0.670366959287812	0.6703669592878123	inf	108	0	0	0	0	[5.837386638173854, 0.6703669592878123]	Rand	Uni	1000	5	30	gexf	4.40940177970539	6.57759413499416	0
4941	cut	cap	first	Rand.Uni.1000.10.30.gexf	1000	10000	2	1	[21, 21, 21, 21]	11.8504371342489	9.91650090022749	9.916500900227494	inf	26	0	0	0	0	[11.85043713424886, 9.916500900227494]	Rand	Uni	1000	10	30	gexf	11.8504371342489	1.1950220398787	0
4942	cut	cap	first	Rand.Uni.1000.10.30.gexf	1000	10000	3	2	[21, 21, 21, 21]	11.8504371342489	8.97581865747154	8.975818657471542	inf	23	0	0	0	0	[11.85043713424886, 8.975818657471542]	Rand	Uni	1000	10	30	gexf	11.8504371342489	1.32026253943806	0.5
4943	cut	cap	first	Rand.Uni.1000.10.30.gexf	1000	10000	5	3	[21, 21, 21, 21]	11.8504371342489	7.16235200248626	7.162352002486264	inf	28	0	0	0	0	[11.85043713424886, 7.162352002486264]	Rand	Uni	1000	10	30	gexf	11.8504371342489	1.65454548033038	0.5
4944	cut	cap	first	Rand.Uni.1000.10.30.gexf	1000	10000	10	4	[21, 21, 21, 21]	11.8504371342489	3.69308003348876	3.693080033488758	inf	43	0	0	0	0	[11.85043713424886, 3.693080033488758]	Rand	Uni	1000	10	30	gexf	11.8504371342489	3.20882218278223	0
4946	cut	cap	first	Rand.Uni.1000.25.30.gexf	1000	25000	2	1	[46, 46, 46, 46]	20.0798098718829	18.1489790474018	18.1489790474018	inf	10	0	0	0	0	[20.07980987188293, 18.1489790474018]	Rand	Uni	1000	25	30	gexf	20.0798098718829	1.10638784801273	0
4947	cut	cap	first	Rand.Uni.1000.25.30.gexf	1000	25000	3	2	[46, 46, 46, 46]	20.0798098718829	17.2206882046668	17.220688204666754	inf	25	0	0	0	0	[20.07980987188293, 17.220688204666754]	Rand	Uni	1000	25	30	gexf	20.0798098718829	1.16602830463195	0
4948	cut	cap	first	Rand.Uni.1000.25.30.gexf	1000	25000	5	3	[46, 46, 46, 46]	20.0798098718829	15.4180639965399	15.418063996539946	inf	12	0	0	0	0	[20.07980987188293, 15.418063996539946]	Rand	Uni	1000	25	30	gexf	20.0798098718829	1.30235611140213	0
4949	cut	cap	first	Rand.Uni.1000.25.30.gexf	1000	25000	10	4	[46, 46, 46, 46]	20.0798098718829	11.5757112244427	11.575711224442685	inf	12	0	0	0	0	[20.07980987188293, 11.575711224442685]	Rand	Uni	1000	25	30	gexf	20.0798098718829	1.73465020701997	0
4951	cut	cap	first	Rand.Uni.1000.5.31.gexf	1000	5000	2	1	[8, 8, 8, 8]	4.16805657803362	2.28669797609276	2.2866979760927584	inf	78	0	0	0	0	[4.16805657803362, 2.2866979760927584]	Rand	Uni	1000	5	31	gexf	4.16805657803362	1.82274031009356	0.5
4952	cut	cap	first	Rand.Uni.1000.5.31.gexf	1000	5000	3	2	[8, 8, 8, 8]	4.16805657803362	1.48091104698502	1.4809110469850248	inf	76	0	0	0	0	[4.16805657803362, 1.4809110469850248]	Rand	Uni	1000	5	31	gexf	4.16805657803362	2.81452190293221	0.5
4953	cut	cap	first	Rand.Uni.1000.5.31.gexf	1000	5000	5	3	[8, 8, 8, 8]	4.16805657803362	0.332825279899105	0.3328252798991048	inf	78	0	0	0	0	[4.16805657803362, 0.3328252798991048]	Rand	Uni	1000	5	31	gexf	1.99695167939463	6	0.5
4956	cut	cap	first	Rand.Uni.1000.10.31.gexf	1000	10000	2	1	[20, 20, 20, 20]	9.10416446792113	7.26998882603069	7.26998882603069	inf	23	0	0	0	0	[9.104164467921128, 7.26998882603069]	Rand	Uni	1000	10	31	gexf	9.10416446792113	1.25229414869567	0.5
4957	cut	cap	first	Rand.Uni.1000.10.31.gexf	1000	10000	3	2	[20, 20, 20, 20]	9.10416446792113	6.45695178152653	6.456951781526528	inf	27	0	0	0	0	[9.104164467921128, 6.456951781526528]	Rand	Uni	1000	10	31	gexf	9.10416446792113	1.40997869830286	0.5
4958	cut	cap	first	Rand.Uni.1000.10.31.gexf	1000	10000	5	3	[20, 20, 20, 20]	9.10416446792113	4.89648430441445	4.896484304414446	inf	27	0	0	0	0	[9.104164467921128, 4.896484304414446]	Rand	Uni	1000	10	31	gexf	9.10416446792113	1.85932679488286	0.5
4959	cut	cap	first	Rand.Uni.1000.10.31.gexf	1000	10000	10	4	[20, 20, 20, 20]	9.10416446792113	1.40973890344892	1.4097389034489225	inf	59	0	0	0	0	[9.104164467921128, 1.4097389034489225]	Rand	Uni	1000	10	31	gexf	8.87830869959898	6.29783903805039	0.5
4961	cut	cap	first	Rand.Uni.1000.25.31.gexf	1000	25000	2	1	[51, 51, 51, 51]	26.2308267120298	24.3335620689432	24.333562068943206	inf	14	0	0	0	0	[26.230826712029806, 24.333562068943206]	Rand	Uni	1000	25	31	gexf	26.2308267120298	1.07796904693654	0.5
4962	cut	cap	first	Rand.Uni.1000.25.31.gexf	1000	25000	3	2	[51, 51, 51, 51]	26.2308267120298	23.4518203528054	23.451820352805356	inf	17	0	0	0	0	[26.230826712029806, 23.451820352805356]	Rand	Uni	1000	25	31	gexf	26.2308267120298	1.1184985351848	0.5
4963	cut	cap	first	Rand.Uni.1000.25.31.gexf	1000	25000	5	3	[51, 51, 51, 51]	26.2308267120298	21.7241922461342	21.72419224613418	inf	11	0	0	0	0	[26.230826712029806, 21.72419224613418]	Rand	Uni	1000	25	31	gexf	26.2308267120298	1.20744773452728	0.5
4964	cut	cap	first	Rand.Uni.1000.25.31.gexf	1000	25000	10	4	[51, 51, 51, 51]	26.2308267120298	17.6468532766811	17.646853276681068	inf	17	0	0	0	0	[26.230826712029806, 17.646853276681068]	Rand	Uni	1000	25	31	gexf	26.2308267120298	1.48643082711476	0.5
4965	cut	cap	first	Rand.Uni.1000.25.31.gexf	1000	25000	50	5	[51, 51, 51, 51]	26.2308267120298	0.0227948353673363	0.022794835367336286	inf	24	0	0	0	0	[26.230826712029806, 0.022794835367336286]	Rand	Uni	1000	25	31	gexf	1.61689139970921	3	0
4966	cut	cap	first	Rand.Uni.1000.5.32.gexf	1000	5000	2	1	[7, 7, 7, 7]	3.48441399989333	1.63585735296882	1.6358573529688192	inf	29	0	0	0	0	[3.4844139998933334, 1.6358573529688192]	Rand	Uni	1000	5	32	gexf	3.48441399989333	2.13002313042129	0.5
4967	cut	cap	first	Rand.Uni.1000.5.32.gexf	1000	5000	3	2	[7, 7, 7, 7]	3.48441399989333	1.03275006387175	1.0327500638717457	inf	33	0	0	0	0	[3.4844139998933334, 1.0327500638717457]	Rand	Uni	1000	5	32	gexf	3.27171470593764	3.16796369265966	0.5
4968	cut	cap	first	Rand.Uni.1000.5.32.gexf	1000	5000	5	3	[7, 7, 7, 7]	3.48441399989333	0.266600373607049	0.2666003736070489	inf	62	0	0	0	0	[3.4844139998933334, 0.2666003736070489]	Rand	Uni	1000	5	32	gexf	1.59960224164229	6	0.5
4971	cut	cap	first	Rand.Uni.1000.10.32.gexf	1000	10000	2	1	[22, 22, 22, 22]	11.516902488056	9.56529028644281	9.565290286442814	inf	28	0	0	0	0	[11.516902488056, 9.565290286442814]	Rand	Uni	1000	10	32	gexf	11.516902488056	1.20403062982618	0.5
4972	cut	cap	first	Rand.Uni.1000.10.32.gexf	1000	10000	3	2	[22, 22, 22, 22]	11.516902488056	8.71040778114912	8.710407781149119	inf	20	0	0	0	0	[11.516902488056, 8.710407781149119]	Rand	Uni	1000	10	32	gexf	11.516902488056	1.32220015152226	0
4973	cut	cap	first	Rand.Uni.1000.10.32.gexf	1000	10000	5	3	[22, 22, 22, 22]	11.516902488056	7.06950005939811	7.0695000593981145	inf	55	0	0	0	0	[11.516902488056, 7.0695000593981145]	Rand	Uni	1000	10	32	gexf	11.516902488056	1.62909716264102	0.5
4974	cut	cap	first	Rand.Uni.1000.10.32.gexf	1000	10000	10	4	[22, 22, 22, 22]	11.516902488056	3.63905062131407	3.6390506213140674	inf	34	0	0	0	0	[11.516902488056, 3.6390506213140674]	Rand	Uni	1000	10	32	gexf	11.516902488056	3.16480964034989	0.5
4976	cut	cap	first	Rand.Uni.1000.25.32.gexf	1000	25000	2	1	[45, 45, 45, 45]	22.5403209407391	20.63945201237	20.639452012370036	inf	18	0	0	0	0	[22.540320940739097, 20.639452012370036]	Rand	Uni	1000	25	32	gexf	22.5403209407391	1.09209880801243	0
4977	cut	cap	first	Rand.Uni.1000.25.32.gexf	1000	25000	3	2	[45, 45, 45, 45]	22.5403209407391	19.7138575019333	19.71385750193331	inf	14	0	0	0	0	[22.540320940739097, 19.71385750193331]	Rand	Uni	1000	25	32	gexf	22.5403209407391	1.14337444807687	0
4978	cut	cap	first	Rand.Uni.1000.25.32.gexf	1000	25000	5	3	[45, 45, 45, 45]	22.5403209407391	17.9536374510125	17.95363745101245	inf	9	0	0	0	0	[22.540320940739097, 17.95363745101245]	Rand	Uni	1000	25	32	gexf	22.5403209407391	1.25547377250107	0.5
4979	cut	cap	first	Rand.Uni.1000.25.32.gexf	1000	25000	10	4	[45, 45, 45, 45]	22.5403209407391	14.1145885249816	14.114588524981649	inf	12	0	0	0	0	[22.540320940739097, 14.114588524981649]	Rand	Uni	1000	25	32	gexf	22.5403209407391	1.59695204014234	0
4981	cut	cap	first	Rand.Uni.1000.5.33.gexf	1000	5000	2	1	[7, 7, 7, 7]	3.82761819281968	1.99879244145497	1.9987924414549725	inf	78	0	0	0	0	[3.8276181928196817, 1.9987924414549725]	Rand	Uni	1000	5	33	gexf	3.82761819281968	1.91496531277328	0.5
4982	cut	cap	first	Rand.Uni.1000.5.33.gexf	1000	5000	3	2	[7, 7, 7, 7]	3.82761819281968	1.123085657607	1.1230856576069976	inf	50	0	0	0	0	[3.8276181928196817, 1.1230856576069976]	Rand	Uni	1000	5	33	gexf	3.82761819281968	3.40812667929117	0.5
4983	cut	cap	first	Rand.Uni.1000.5.33.gexf	1000	5000	5	3	[7, 7, 7, 7]	3.82761819281968	0.132172212415839	0.13217221241583876	inf	76	0	0	0	0	[3.8276181928196817, 0.13217221241583876]	Rand	Uni	1000	5	33	gexf	1.61689139970921	3	0
4986	cut	cap	first	Rand.Uni.1000.10.33.gexf	1000	10000	2	1	[14, 14, 14, 14]	6.98305722861735	5.23944228473005	5.23944228473005	inf	34	0	0	0	0	[6.983057228617351, 5.23944228473005]	Rand	Uni	1000	10	33	gexf	6.98305722861735	1.33278636334423	0
4987	cut	cap	first	Rand.Uni.1000.10.33.gexf	1000	10000	3	2	[14, 14, 14, 14]	6.98305722861735	4.50121483180268	4.501214831802676	inf	27	0	0	0	0	[6.983057228617351, 4.501214831802676]	Rand	Uni	1000	10	33	gexf	6.98305722861735	1.55137168287983	0.5
4988	cut	cap	first	Rand.Uni.1000.10.33.gexf	1000	10000	5	3	[14, 14, 14, 14]	6.98305722861735	3.19788184798192	3.1978818479819213	inf	58	0	0	0	0	[6.983057228617351, 3.1978818479819213]	Rand	Uni	1000	10	33	gexf	6.98305722861735	2.18365079154633	0
4989	cut	cap	first	Rand.Uni.1000.10.33.gexf	1000	10000	10	4	[14, 14, 14, 14]	6.98305722861735	1.07963234754491	1.079632347544913	inf	96	0	0	0	0	[6.983057228617351, 1.079632347544913]	Rand	Uni	1000	10	33	gexf	5.82290004027658	5.39341013032619	0.5
4991	cut	cap	first	Rand.Uni.1000.25.33.gexf	1000	25000	2	1	[46, 46, 46, 46]	22.0877103884	20.2005558559222	20.200555855922246	inf	10	0	0	0	0	[22.087710388399955, 20.200555855922246]	Rand	Uni	1000	25	33	gexf	22.0877103883999	1.09342092098542	0
4992	cut	cap	first	Rand.Uni.1000.25.33.gexf	1000	25000	3	2	[46, 46, 46, 46]	22.0877103884	19.2753414100497	19.27534141004971	inf	10	0	0	0	0	[22.087710388399955, 19.27534141004971]	Rand	Uni	1000	25	33	gexf	22.0877103883999	1.14590501504082	0.5
4993	cut	cap	first	Rand.Uni.1000.25.33.gexf	1000	25000	5	3	[46, 46, 46, 46]	22.0877103884	17.4480515136519	17.448051513651908	inf	7	0	0	0	0	[22.087710388399955, 17.448051513651908]	Rand	Uni	1000	25	33	gexf	22.0877103883999	1.26591272218092	0.5
4994	cut	cap	first	Rand.Uni.1000.25.33.gexf	1000	25000	10	4	[46, 46, 46, 46]	22.0877103884	13.3201185786883	13.320118578688263	inf	14	0	0	0	0	[22.087710388399955, 13.320118578688263]	Rand	Uni	1000	25	33	gexf	22.0877103883999	1.65822175365162	0.5
4996	cut	cap	first	Rand.Uni.1000.5.34.gexf	1000	5000	2	1	[11, 11, 11, 11]	5.57982402012363	3.78178193831536	3.781781938315358	inf	29	0	0	0	0	[5.579824020123633, 3.781781938315358]	Rand	Uni	1000	5	34	gexf	5.57982402012363	1.47544837622479	0.5
4997	cut	cap	first	Rand.Uni.1000.5.34.gexf	1000	5000	3	2	[11, 11, 11, 11]	5.57982402012363	2.92254278883007	2.9225427888300697	inf	49	0	0	0	0	[5.579824020123633, 2.9225427888300697]	Rand	Uni	1000	5	34	gexf	5.57982402012363	1.9092360397424	0.5
4998	cut	cap	first	Rand.Uni.1000.5.34.gexf	1000	5000	5	3	[11, 11, 11, 11]	5.57982402012363	1.60055157358877	1.600551573588775	inf	108	0	0	0	0	[5.579824020123633, 1.600551573588775]	Rand	Uni	1000	5	34	gexf	5.57982402012363	3.48618820673956	0.5
4999	cut	cap	first	Rand.Uni.1000.5.34.gexf	1000	5000	10	4	[11, 11, 11, 11]	5.57982402012363	0.0161808524147379	0.01618085241473788	inf	177	0	0	0	0	[5.579824020123633, 0.01618085241473788]	Rand	Uni	1000	5	34	gexf	0.177989376562117	11	0.5
5001	cut	cap	first	Rand.Uni.1000.10.34.gexf	1000	10000	2	1	[19, 19, 19, 19]	7.48083158723091	5.7709725732663	5.770972573266295	inf	18	0	0	0	0	[7.48083158723091, 5.770972573266295]	Rand	Uni	1000	10	34	gexf	7.48083158723091	1.29628610988128	0.5
5002	cut	cap	first	Rand.Uni.1000.10.34.gexf	1000	10000	3	2	[19, 19, 19, 19]	7.48083158723091	5.08197719985497	5.0819771998549745	inf	33	0	0	0	0	[7.48083158723091, 5.0819771998549745]	Rand	Uni	1000	10	34	gexf	7.48083158723091	1.47203170991094	0.5
5003	cut	cap	first	Rand.Uni.1000.10.34.gexf	1000	10000	5	3	[19, 19, 19, 19]	7.48083158723091	3.79843481839105	3.7984348183910503	inf	99	0	0	0	0	[7.48083158723091, 3.7984348183910503]	Rand	Uni	1000	10	34	gexf	7.48083158723091	1.96945108838268	0.5
5004	cut	cap	first	Rand.Uni.1000.10.34.gexf	1000	10000	10	4	[19, 19, 19, 19]	7.48083158723091	1.33836469142241	1.3383646914224103	inf	95	0	0	0	0	[7.48083158723091, 1.3383646914224103]	Rand	Uni	1000	10	34	gexf	6.93439795208272	5.1812469325628	0.5
5006	cut	cap	first	Rand.Uni.1000.25.34.gexf	1000	25000	2	1	[43, 43, 43, 43]	22.1736127395186	20.2160702663654	20.216070266365445	inf	9	0	0	0	0	[22.173612739518582, 20.216070266365445]	Rand	Uni	1000	25	34	gexf	22.1736127395186	1.09683100856698	0.5
5007	cut	cap	first	Rand.Uni.1000.25.34.gexf	1000	25000	3	2	[43, 43, 43, 43]	22.1736127395186	19.2429668809591	19.242966880959134	inf	10	0	0	0	0	[22.173612739518582, 19.242966880959134]	Rand	Uni	1000	25	34	gexf	22.1736127395186	1.15229698604633	0.5
5008	cut	cap	first	Rand.Uni.1000.25.34.gexf	1000	25000	5	3	[43, 43, 43, 43]	22.1736127395186	17.4626736145335	17.462673614533454	inf	18	0	0	0	0	[22.173612739518582, 17.462673614533454]	Rand	Uni	1000	25	34	gexf	22.1736127395186	1.26977192776852	0.5
5009	cut	cap	first	Rand.Uni.1000.25.34.gexf	1000	25000	10	4	[43, 43, 43, 43]	22.1736127395186	13.1538080293731	13.153808029373137	inf	11	0	0	0	0	[22.173612739518582, 13.153808029373137]	Rand	Uni	1000	25	34	gexf	22.1736127395186	1.68571813500727	0.5
5011	cut	cap	first	Rand.Uni.1000.5.35.gexf	1000	5000	2	1	[10, 10, 10, 10]	4.77309947326378	2.95279824660755	2.952798246607555	inf	60	0	0	0	0	[4.773099473263777, 2.952798246607555]	Rand	Uni	1000	5	35	gexf	4.77309947326378	1.61646650892846	0.5
5012	cut	cap	first	Rand.Uni.1000.5.35.gexf	1000	5000	3	2	[10, 10, 10, 10]	4.77309947326378	2.11535112685569	2.11535112685569	inf	61	0	0	0	0	[4.773099473263777, 2.11535112685569]	Rand	Uni	1000	5	35	gexf	4.77309947326378	2.25641001754571	0.5
5013	cut	cap	first	Rand.Uni.1000.5.35.gexf	1000	5000	5	3	[10, 10, 10, 10]	4.77309947326378	0.818265443507985	0.8182654435079851	inf	171	0	0	0	0	[4.773099473263777, 0.8182654435079851]	Rand	Uni	1000	5	35	gexf	4.0341789979925	4.93015931443662	0.5
5016	cut	cap	first	Rand.Uni.1000.10.35.gexf	1000	10000	2	1	[16, 16, 16, 16]	7.58503276359863	5.90110020670452	5.901100206704523	inf	20	0	0	0	0	[7.585032763598628, 5.901100206704523]	Rand	Uni	1000	10	35	gexf	7.58503276359863	1.28535908523989	0.5
5017	cut	cap	first	Rand.Uni.1000.10.35.gexf	1000	10000	3	2	[16, 16, 16, 16]	7.58503276359863	5.15543550966576	5.155435509665758	inf	18	0	0	0	0	[7.585032763598628, 5.155435509665758]	Rand	Uni	1000	10	35	gexf	7.58503276359863	1.47126906143578	0.5
5018	cut	cap	first	Rand.Uni.1000.10.35.gexf	1000	10000	5	3	[16, 16, 16, 16]	7.58503276359863	3.71176174590089	3.711761745900885	inf	33	0	0	0	0	[7.585032763598628, 3.711761745900885]	Rand	Uni	1000	10	35	gexf	7.58503276359863	2.04351283375751	0.5
5019	cut	cap	first	Rand.Uni.1000.10.35.gexf	1000	10000	10	4	[16, 16, 16, 16]	7.58503276359863	1.13807356096078	1.1380735609607804	inf	60	0	0	0	0	[7.585032763598628, 1.1380735609607804]	Rand	Uni	1000	10	35	gexf	6.80489653415162	5.9793116785938	0
5021	cut	cap	first	Rand.Uni.1000.25.35.gexf	1000	25000	2	1	[45, 45, 45, 45]	21.9069833689255	19.9678190891146	19.967819089114585	inf	14	0	0	0	0	[21.906983368925513, 19.967819089114585]	Rand	Uni	1000	25	35	gexf	21.9069833689255	1.0971144756048	0
5022	cut	cap	first	Rand.Uni.1000.25.35.gexf	1000	25000	3	2	[45, 45, 45, 45]	21.9069833689255	19.0050584445597	19.00505844455971	inf	14	0	0	0	0	[21.906983368925513, 19.00505844455971]	Rand	Uni	1000	25	35	gexf	21.9069833689255	1.15269223890214	0
5023	cut	cap	first	Rand.Uni.1000.25.35.gexf	1000	25000	5	3	[45, 45, 45, 45]	21.9069833689255	17.1911749994091	17.191174999409053	inf	39	0	0	0	0	[21.906983368925513, 17.191174999409053]	Rand	Uni	1000	25	35	gexf	21.9069833689255	1.27431565147109	0
5024	cut	cap	first	Rand.Uni.1000.25.35.gexf	1000	25000	10	4	[45, 45, 45, 45]	21.9069833689255	13.1693903285935	13.169390328593495	inf	24	0	0	0	0	[21.906983368925513, 13.169390328593495]	Rand	Uni	1000	25	35	gexf	21.9069833689255	1.6634774140881	0.5
5026	cut	cap	first	Rand.Uni.1000.5.36.gexf	1000	5000	2	1	[3, 3, 3, 3]	1.38680481353081	0.101862198755813	0.10186219875581293	inf	43	0	0	0	0	[1.3868048135308075, 0.10186219875581293]	Rand	Uni	1000	5	36	gexf	0.305586596267439	3	0.5
