path	k	max.multirute.flow	iterations	k.0	k.1	n	multiple	ex	k.5	small_1	constant1	uni_2	constant2	best.constant	best.alg
4479	Rand.Uni.500.10.75.gexf	10	8.6513232382262	4	Rand	Uni	500	10	75	gexf	1.85972872782769	4.65192751435938	1.85972872782769	4.65192751435938	4.65192751435938	NA
4481	Rand.Uni.500.25.75.gexf	2	18.2577425702713	1	Rand	Uni	500	25	75	gexf	16.4111390675171	1.11252134877153	18.2577425702713	1	1.11252134877153	NA
4482	Rand.Uni.500.25.75.gexf	3	18.2577425702713	1	Rand	Uni	500	25	75	gexf	15.5143824256682	1.17682689966854	17.3342553638156	1.05327527413628	1.17682689966854	NA
4483	Rand.Uni.500.25.75.gexf	5	18.2577425702713	1	Rand	Uni	500	25	75	gexf	13.7952517980512	1.3234801972118	15.5235938282431	1.17612859317755	1.3234801972118	NA
4484	Rand.Uni.500.25.75.gexf	10	18.2577425702713	1	Rand	Uni	500	25	75	gexf	10.1154913658464	1.80492888678805	11.4620255337523	1.59288971364683	1.80492888678805	NA
4486	Rand.Uni.1000.5.75.gexf	2	3.19399767598167	1	Rand	Uni	1000	5	75	gexf	1.74536746742188	1.82998579703081	1.68972224818541	1.89025011620206	1.89025011620206	2
4487	Rand.Uni.1000.5.75.gexf	3	3.10676667899068	2	Rand	Uni	1000	5	75	gexf	1.16130700131473	2.67523288456322	1.10501470636427	2.81151613738482	2.81151613738482	2
4488	Rand.Uni.1000.5.75.gexf	5	1.47556242791705	6	Rand	Uni	1000	5	75	gexf	0.302219366269974	4.88242181872263	0.245927071319508	6	6	2
4491	Rand.Uni.1000.10.75.gexf	2	10.6356671583255	1	Rand	Uni	1000	10	75	gexf	8.81617757008401	1.20638077826559	8.816177570084	1.20638077826559	1.20638077826559	2
4492	Rand.Uni.1000.10.75.gexf	3	10.6356671583255	1	Rand	Uni	1000	10	75	gexf	7.93673164243247	1.34005628985408	7.93673164243247	1.34005628985408	1.34005628985408	2
4493	Rand.Uni.1000.10.75.gexf	5	10.6356671583255	1	Rand	Uni	1000	10	75	gexf	6.42189580363258	1.65615691744943	6.42189580363257	1.65615691744943	1.65615691744943	2
4494	Rand.Uni.1000.10.75.gexf	10	10.6356671583255	1	Rand	Uni	1000	10	75	gexf	3.28172583382556	3.2408762026069	3.28172583382556	3.2408762026069	3.2408762026069	2
4496	Rand.Uni.1000.25.75.gexf	2	22.5566274225354	1	Rand	Uni	1000	25	75	gexf	20.71961910656	1.08866033234143	20.71961910656	1.08866033234143	1.08866033234143	2
4497	Rand.Uni.1000.25.75.gexf	3	22.5566274225354	1	Rand	Uni	1000	25	75	gexf	19.85237049174	1.13621833885885	19.85237049174	1.13621833885885	1.13621833885885	NA
4498	Rand.Uni.1000.25.75.gexf	5	22.5566274225354	1	Rand	Uni	1000	25	75	gexf	18.1694843244625	1.24145666545782	18.1694843244625	1.24145666545782	1.24145666545782	NA
4499	Rand.Uni.1000.25.75.gexf	10	22.5566274225354	2	Rand	Uni	1000	25	75	gexf	14.2504729255068	1.58286869077598	14.2504729255068	1.58286869077598	1.58286869077598	NA
4501	Rand.Uni.50.5.76.gexf	2	7.61565537470373	1	Rand	Uni	50	5	76	gexf	5.77489213559797	1.31875283483804	5.82930436184822	1.30644325668546	1.31875283483804	NA
4502	Rand.Uni.50.5.76.gexf	3	7.61565537470373	1	Rand	Uni	50	5	76	gexf	4.91963683301283	1.54801169948145	4.91963683301282	1.54801169948145	1.54801169948145	2
4503	Rand.Uni.50.5.76.gexf	5	7.61565537470373	1	Rand	Uni	50	5	76	gexf	3.37624102779669	2.25566104789433	3.79473279724433	2.00690161379323	2.25566104789433	NA
4504	Rand.Uni.50.5.76.gexf	10	5.94233032858451	8	Rand	Uni	50	5	76	gexf	0.839992826316855	7.07426318703227	0.993266044155964	5.98261700734375	7.07426318703227	NA
4506	Rand.Uni.50.10.76.gexf	2	6.75038589869241	1	Rand	Uni	50	10	76	gexf	5.0620674605683	1.33352349633337	5.0620674605683	1.33352349633337	1.33352349633337	NA
4507	Rand.Uni.50.10.76.gexf	3	6.75038589869241	1	Rand	Uni	50	10	76	gexf	4.24715265713449	1.58939092696678	4.24715265713449	1.58939092696678	1.58939092696678	2
4508	Rand.Uni.50.10.76.gexf	5	6.75038589869241	1	Rand	Uni	50	10	76	gexf	2.80681385886301	2.40499948985818	2.80681385886301	2.40499948985818	2.40499948985818	NA
4509	Rand.Uni.50.10.76.gexf	10	1.93743635049874	11	Rand	Uni	50	10	76	gexf	0.200063462039522	9.68410888598942	0.200063462039522	9.68410888598942	9.68410888598942	NA
4511	Rand.Uni.50.25.76.gexf	2	18.026242424114	1	Rand	Uni	50	25	76	gexf	16.1128519152255	1.1187493386618	16.1128519152255	1.1187493386618	1.1187493386618	NA
4512	Rand.Uni.50.25.76.gexf	3	18.026242424114	1	Rand	Uni	50	25	76	gexf	15.1801132496877	1.18749064171079	15.1801132496877	1.18749064171079	1.18749064171079	NA
4513	Rand.Uni.50.25.76.gexf	5	18.026242424114	1	Rand	Uni	50	25	76	gexf	13.356265859365	1.3496468709085	13.356265859365	1.3496468709085	1.3496468709085	NA
4514	Rand.Uni.50.25.76.gexf	10	18.026242424114	1	Rand	Uni	50	25	76	gexf	9.26060045282647	1.94655222584537	9.26060045282647	1.94655222584537	1.94655222584537	NA
4516	Rand.Uni.100.5.76.gexf	2	5.88439467259323	1	Rand	Uni	100	5	76	gexf	4.04680301085734	1.45408478169205	4.04680301085733	1.45408478169205	1.45408478169205	2
4517	Rand.Uni.100.5.76.gexf	3	5.88439467259323	1	Rand	Uni	100	5	76	gexf	3.15222832284312	1.86674126044457	3.15222832284312	1.86674126044457	1.86674126044457	2
4518	Rand.Uni.100.5.76.gexf	5	5.88439467259323	1	Rand	Uni	100	5	76	gexf	1.46398265683429	4.01944288419211	1.46398265683428	4.01944288419211	4.01944288419211	2
4521	Rand.Uni.100.10.76.gexf	2	6.76428201560449	2	Rand	Uni	100	10	76	gexf	5.13053502145889	1.31843598909515	5.1305350214589	1.31843598909515	1.31843598909515	NA
4522	Rand.Uni.100.10.76.gexf	3	6.76428201560449	1	Rand	Uni	100	10	76	gexf	4.39298172359615	1.53979288811317	4.39298172359615	1.53979288811317	1.53979288811317	NA
4523	Rand.Uni.100.10.76.gexf	5	6.76428201560449	3	Rand	Uni	100	10	76	gexf	3.14175213106958	2.15302854375773	3.14175213106958	2.15302854375773	2.15302854375773	NA
4524	Rand.Uni.100.10.76.gexf	10	5.68985704610675	8	Rand	Uni	100	10	76	gexf	0.747839674985381	7.60839152618906	0.747839674985381	7.60839152618906	7.60839152618906	NA
4526	Rand.Uni.100.25.76.gexf	2	21.1333944554112	1	Rand	Uni	100	25	76	gexf	19.1551664068898	1.1032738639018	19.1551664068898	1.1032738639018	1.1032738639018	2
4527	Rand.Uni.100.25.76.gexf	3	21.1333944554112	1	Rand	Uni	100	25	76	gexf	18.1932713341208	1.16160497292074	18.1932713341208	1.16160497292074	1.16160497292074	2
4528	Rand.Uni.100.25.76.gexf	5	21.1333944554112	1	Rand	Uni	100	25	76	gexf	16.3524073369247	1.29237206608049	16.3524073369247	1.29237206608049	1.29237206608049	NA
4529	Rand.Uni.100.25.76.gexf	10	21.1333944554112	1	Rand	Uni	100	25	76	gexf	12.4057686715765	1.70351350366794	12.4057686715765	1.70351350366794	1.70351350366794	NA
4531	Rand.Uni.500.5.76.gexf	2	5.55294742200882	1	Rand	Uni	500	5	76	gexf	3.79315439031292	1.46393920484495	3.79315439031292	1.46393920484495	1.46393920484495	NA
4532	Rand.Uni.500.5.76.gexf	3	5.55294742200882	1	Rand	Uni	500	5	76	gexf	3.01184254692837	1.84370442195658	3.01184254692837	1.84370442195658	1.84370442195658	NA
4533	Rand.Uni.500.5.76.gexf	5	5.55294742200882	2	Rand	Uni	500	5	76	gexf	1.77723193206902	3.12449226339535	1.77723193206902	3.12449226339535	3.12449226339535	NA
4536	Rand.Uni.500.10.76.gexf	2	6.61811463479406	1	Rand	Uni	500	10	76	gexf	4.86523378469775	1.36028707512669	4.86523378469775	1.36028707512669	1.36028707512669	NA
4537	Rand.Uni.500.10.76.gexf	3	6.61811463479406	1	Rand	Uni	500	10	76	gexf	4.14053961376243	1.59837008026601	4.14053961376243	1.59837008026601	1.59837008026601	NA
4538	Rand.Uni.500.10.76.gexf	5	6.61811463479406	1	Rand	Uni	500	10	76	gexf	2.75076440891994	2.40591837430113	2.75076440891994	2.40591837430113	2.40591837430113	NA
4539	Rand.Uni.500.10.76.gexf	10	4.10230422684234	9	Rand	Uni	500	10	76	gexf	0.576963272912571	7.11016527297046	0.576963272912571	7.11016527297046	7.11016527297046	NA
4541	Rand.Uni.500.25.76.gexf	2	19.2461387640517	1	Rand	Uni	500	25	76	gexf	17.2841448080553	1.11351408922945	17.2841448080553	1.11351408922945	1.11351408922945	NA
4542	Rand.Uni.500.25.76.gexf	3	19.2461387640517	1	Rand	Uni	500	25	76	gexf	16.3341977317968	1.17827266940612	16.3341977317968	1.17827266940612	1.17827266940612	NA
4543	Rand.Uni.500.25.76.gexf	5	19.2461387640517	1	Rand	Uni	500	25	76	gexf	14.5019871542456	1.32713803697014	14.5019871542456	1.32713803697014	1.32713803697014	2
4544	Rand.Uni.500.25.76.gexf	10	19.2461387640517	1	Rand	Uni	500	25	76	gexf	10.6464629068404	1.80774957208425	10.6464629068404	1.80774957208425	1.80774957208425	2
4546	Rand.Uni.1000.5.76.gexf	2	2.78291393723125	1	Rand	Uni	1000	5	76	gexf	1.26384275323912	2.20194634981203	1.26384275323912	2.20194634981203	2.20194634981203	NA
4547	Rand.Uni.1000.5.76.gexf	3	2.52768550647823	3	Rand	Uni	1000	5	76	gexf	0.757471523022129	3.33700400563361	0.959471740335026	2.63445539896321	3.33700400563361	NA
4548	Rand.Uni.1000.5.76.gexf	5	1.35930153035411	6	Rand	Uni	1000	5	76	gexf	0.358821493657426	3.78823887192183	0.228353153000031	5.95262869155098	5.95262869155098	2
4551	Rand.Uni.1000.10.76.gexf	2	7.65961324070539	1	Rand	Uni	1000	10	76	gexf	5.79654430720649	1.32141028080863	5.79654430720649	1.32141028080863	1.32141028080863	NA
4552	Rand.Uni.1000.10.76.gexf	3	7.65961324070539	1	Rand	Uni	1000	10	76	gexf	4.91443096051365	1.55859616347216	4.91443096051365	1.55859616347216	1.55859616347216	NA
4553	Rand.Uni.1000.10.76.gexf	5	7.65961324070539	1	Rand	Uni	1000	10	76	gexf	3.52132154283217	2.17520983174539	3.52132154283217	2.17520983174539	2.17520983174539	NA
4554	Rand.Uni.1000.10.76.gexf	10	6.33998494031542	7	Rand	Uni	1000	10	76	gexf	0.940984537790628	6.73760799003276	0.940984537790628	6.73760799003276	6.73760799003276	NA
4556	Rand.Uni.1000.25.76.gexf	2	25.4766270292292	1	Rand	Uni	1000	25	76	gexf	23.5035754812029	1.08394686798203	25.4766270292292	1	1.08394686798203	NA
4557	Rand.Uni.1000.25.76.gexf	3	25.4766270292292	1	Rand	Uni	1000	25	76	gexf	22.5268184297513	1.13094652530169	25.1319947464419	1.01371289013325	1.13094652530169	NA
4558	Rand.Uni.1000.25.76.gexf	5	25.4766270292292	1	Rand	Uni	1000	25	76	gexf	20.6128610795668	1.23595782899268	23.2452792811482	1.09599143641568	1.23595782899268	NA
4559	Rand.Uni.1000.25.76.gexf	10	25.4766270292292	1	Rand	Uni	1000	25	76	gexf	16.110203426936	1.58139697892534	19.0002871639052	1.3408548412693	1.58139697892534	NA
4560	Rand.Uni.1000.25.76.gexf	50	2.05468685673546	48	Rand	Uni	1000	25	76	gexf	0.0488208154814314	42.0862870985215	0.300893586561409	6.82861632318682	42.0862870985215	NA
4561	Rand.Uni.50.5.77.gexf	2	4.11899256049497	1	Rand	Uni	50	5	77	gexf	2.63666841235878	1.56219589129529	2.63666841235878	1.56219589129529	1.56219589129529	NA
4562	Rand.Uni.50.5.77.gexf	3	4.11899256049497	1	Rand	Uni	50	5	77	gexf	2.06701413386303	1.9927258807839	2.06701413386303	1.9927258807839	1.9927258807839	NA
4563	Rand.Uni.50.5.77.gexf	5	3.87571893653167	4	Rand	Uni	50	5	77	gexf	1.0390863374893	3.72992964751747	1.16505482660687	3.3266408138228	3.72992964751747	NA
4566	Rand.Uni.50.10.77.gexf	2	6.31964278813977	1	Rand	Uni	50	10	77	gexf	4.3812077249876	1.4424430852928	4.3812077249876	1.4424430852928	1.4424430852928	NA
4567	Rand.Uni.50.10.77.gexf	3	6.31964278813977	1	Rand	Uni	50	10	77	gexf	3.62961146437283	1.74113478816438	3.62961146437283	1.74113478816438	1.74113478816438	2
4568	Rand.Uni.50.10.77.gexf	5	6.31964278813977	1	Rand	Uni	50	10	77	gexf	2.15169065821189	2.93705917438502	2.15169065821189	2.93705917438503	2.93705917438503	2
4569	Rand.Uni.50.10.77.gexf	10	2.58227364192918	11	Rand	Uni	50	10	77	gexf	0.234752149266289	11	0.234752149266289	11	11	NA
4571	Rand.Uni.50.25.77.gexf	2	17.4060353151094	1	Rand	Uni	50	25	77	gexf	15.4718555138706	1.12501278851168	15.4718555138706	1.12501278851168	1.12501278851168	NA
4572	Rand.Uni.50.25.77.gexf	3	17.4060353151094	1	Rand	Uni	50	25	77	gexf	14.5240224583273	1.19843076289996	14.5240224583274	1.19843076289996	1.19843076289996	NA
4573	Rand.Uni.50.25.77.gexf	5	17.4060353151094	1	Rand	Uni	50	25	77	gexf	12.6525279966107	1.3756962497749	12.6525279966108	1.3756962497749	1.3756962497749	NA
4574	Rand.Uni.50.25.77.gexf	10	17.4060353151094	1	Rand	Uni	50	25	77	gexf	8.18549363533291	2.12644906838309	8.18549363533291	2.12644906838309	2.12644906838309	NA
4576	Rand.Uni.100.5.77.gexf	2	2.04378793363848	2	Rand	Uni	100	5	77	gexf	1.22630561148241	1.66662201860747	1.28455982689697	1.59104145314549	1.66662201860747	NA
4577	Rand.Uni.100.5.77.gexf	3	1.96745455356329	2	Rand	Uni	100	5	77	gexf	0.925465692268651	2.1259076052191	0.982940328544138	2.00160121263652	2.1259076052191	NA
4578	Rand.Uni.100.5.77.gexf	5	1.74626299521176	5	Rand	Uni	100	5	77	gexf	0.436966915102877	3.99632771922933	0.392141945845895	4.45314002674431	4.45314002674431	2
4581	Rand.Uni.100.10.77.gexf	2	9.99754256382049	1	Rand	Uni	100	10	77	gexf	8.11881100527918	1.23140476571258	8.11881100527918	1.23140476571258	1.23140476571258	2
4582	Rand.Uni.100.10.77.gexf	3	9.99754256382049	1	Rand	Uni	100	10	77	gexf	7.2027604161778	1.3880154254979	7.2027604161778	1.3880154254979	1.3880154254979	NA
4583	Rand.Uni.100.10.77.gexf	5	9.99754256382049	1	Rand	Uni	100	10	77	gexf	5.5956544930567	1.78666187775279	5.5956544930567	1.78666187775279	1.78666187775279	NA
4584	Rand.Uni.100.10.77.gexf	10	9.90379557224447	4	Rand	Uni	100	10	77	gexf	2.76398769882815	3.58315472114561	2.76398769882815	3.58315472114561	3.58315472114561	NA
4586	Rand.Uni.100.25.77.gexf	2	20.79583070093	1	Rand	Uni	100	25	77	gexf	18.8661613437634	1.10228203406119	18.8837449682411	1.10125564266541	1.10228203406119	NA
4587	Rand.Uni.100.25.77.gexf	3	20.79583070093	1	Rand	Uni	100	25	77	gexf	17.9401228237663	1.15917995128666	19.0984293040095	1.08887649187801	1.15917995128666	NA
4588	Rand.Uni.100.25.77.gexf	5	20.79583070093	1	Rand	Uni	100	25	77	gexf	16.1411551286647	1.288373139045	17.3078379236158	1.20152677605994	1.288373139045	NA
4589	Rand.Uni.100.25.77.gexf	10	20.79583070093	1	Rand	Uni	100	25	77	gexf	12.3887019983746	1.67861255389454	13.2286716468926	1.57202712834852	1.67861255389454	NA
4591	Rand.Uni.500.5.77.gexf	2	3.51056793977635	1	Rand	Uni	500	5	77	gexf	1.67650385537017	2.09398142958712	1.67650385537017	2.09398142958712	2.09398142958712	NA
4592	Rand.Uni.500.5.77.gexf	3	3.35300771074034	3	Rand	Uni	500	5	77	gexf	0.959525620927669	3.49444312648854	0.959525620927669	3.49444312648854	3.49444312648854	NA
4596	Rand.Uni.500.10.77.gexf	2	5.13098143649443	1	Rand	Uni	500	10	77	gexf	3.16863173392029	1.61930507151308	3.16863173392029	1.61930507151308	1.61930507151308	NA
4597	Rand.Uni.500.10.77.gexf	3	5.13098143649443	1	Rand	Uni	500	10	77	gexf	2.5034302262671	2.04958036483617	2.5034302262671	2.04958036483617	2.04958036483617	NA
4598	Rand.Uni.500.10.77.gexf	5	4.75294760088044	3	Rand	Uni	500	10	77	gexf	1.49299243775463	3.18350413618208	1.49299243775463	3.18350413618208	3.18350413618208	NA
4599	Rand.Uni.500.10.77.gexf	10	2.32486758874539	10	Rand	Uni	500	10	77	gexf	0.291274475738181	7.98170722942148	0.291274475738181	7.98170722942148	7.98170722942148	NA
4601	Rand.Uni.500.25.77.gexf	2	25.8694385053384	2	Rand	Uni	500	25	77	gexf	23.9547373097813	1.07992996002403	23.9547373097813	1.07992996002403	1.07992996002403	2
4602	Rand.Uni.500.25.77.gexf	3	25.8694385053384	1	Rand	Uni	500	25	77	gexf	23.0338718704393	1.12310421152156	23.0338718704393	1.12310421152156	1.12310421152156	2
4603	Rand.Uni.500.25.77.gexf	5	25.8694385053384	3	Rand	Uni	500	25	77	gexf	21.3117660609696	1.2138570980617	21.3117660609696	1.2138570980617	1.2138570980617	2
4604	Rand.Uni.500.25.77.gexf	10	25.8694385053384	1	Rand	Uni	500	25	77	gexf	17.1890908154042	1.50499167077268	17.1890908154042	1.50499167077267	1.50499167077268	NA
4606	Rand.Uni.1000.5.77.gexf	2	3.07906187952087	1	Rand	Uni	1000	5	77	gexf	1.41327831404808	2.17866633126312	1.41327831404808	2.17866633126312	2.17866633126312	NA
4607	Rand.Uni.1000.5.77.gexf	3	2.82655662809617	3	Rand	Uni	1000	5	77	gexf	0.740381033237513	3.81770534522785	0.740381033237513	3.81770534522785	3.81770534522785	NA
4611	Rand.Uni.1000.10.77.gexf	2	8.61539469349178	1	Rand	Uni	1000	10	77	gexf	6.70949212720517	1.28406063084249	6.70949212720517	1.28406063084249	1.28406063084249	NA
4612	Rand.Uni.1000.10.77.gexf	3	8.61539469349178	1	Rand	Uni	1000	10	77	gexf	5.81448217029121	1.48171315022887	5.81448217029122	1.48171315022887	1.48171315022887	NA
4613	Rand.Uni.1000.10.77.gexf	5	8.61539469349178	1	Rand	Uni	1000	10	77	gexf	4.17578910307982	2.06317763680583	4.17578910307982	2.06317763680583	2.06317763680583	NA
4614	Rand.Uni.1000.10.77.gexf	10	7.37219456802727	8	Rand	Uni	1000	10	77	gexf	1.09454044575375	6.73542453056675	1.09454044575375	6.73542453056675	6.73542453056675	NA
4616	Rand.Uni.1000.25.77.gexf	2	21.4019969157859	1	Rand	Uni	1000	25	77	gexf	19.4142703614904	1.10238481886182	19.4142703614904	1.10238481886182	1.10238481886182	NA
4617	Rand.Uni.1000.25.77.gexf	3	21.4019969157859	1	Rand	Uni	1000	25	77	gexf	18.536960604129	1.15455804070807	18.536960604129	1.15455804070807	1.15455804070807	NA
4618	Rand.Uni.1000.25.77.gexf	5	21.4019969157859	1	Rand	Uni	1000	25	77	gexf	16.8380448178053	1.27105000297626	16.8380448178053	1.27105000297626	1.27105000297626	NA
4619	Rand.Uni.1000.25.77.gexf	10	21.4019969157859	1	Rand	Uni	1000	25	77	gexf	12.8337050062936	1.66763977396164	12.8337050062936	1.66763977396164	1.66763977396164	NA
4621	Rand.Uni.50.5.78.gexf	2	2.94892158757737	1	Rand	Uni	50	5	78	gexf	1.22817500100048	2.40105977175496	1.22817500100048	2.40105977175496	2.40105977175496	NA
4622	Rand.Uni.50.5.78.gexf	3	2.45635000200097	3	Rand	Uni	50	5	78	gexf	0.81931132433835	2.99806670435641	0.81931132433835	2.99806670435641	2.99806670435641	NA
4623	Rand.Uni.50.5.78.gexf	5	1.00160311959544	6	Rand	Uni	50	5	78	gexf	0.166933853265907	6	0.166933853265907	6	6	NA
4626	Rand.Uni.50.10.78.gexf	2	7.79069805571141	1	Rand	Uni	50	10	78	gexf	5.95576061223096	1.30809455969606	5.95576061223096	1.30809455969606	1.30809455969606	NA
4627	Rand.Uni.50.10.78.gexf	3	7.79069805571141	1	Rand	Uni	50	10	78	gexf	5.13928734834448	1.51591018903059	5.13928734834448	1.51591018903059	1.51591018903059	2
4628	Rand.Uni.50.10.78.gexf	5	7.79069805571141	1	Rand	Uni	50	10	78	gexf	3.67017390777325	2.12270542254444	3.67017390777325	2.12270542254444	2.12270542254444	2
4629	Rand.Uni.50.10.78.gexf	10	6.72865216425096	7	Rand	Uni	50	10	78	gexf	1.19988628506099	5.60774154019851	1.19988628506099	5.60774154019851	5.60774154019851	NA
4631	Rand.Uni.50.25.78.gexf	2	16.8984705383465	1	Rand	Uni	50	25	78	gexf	14.9931175969301	1.12708183798989	14.9931175969301	1.12708183798989	1.12708183798989	NA
4632	Rand.Uni.50.25.78.gexf	3	16.8984705383465	1	Rand	Uni	50	25	78	gexf	14.1150029325759	1.1971992226333	14.1150029325759	1.1971992226333	1.1971992226333	NA
4633	Rand.Uni.50.25.78.gexf	5	16.8984705383465	1	Rand	Uni	50	25	78	gexf	12.4242571955892	1.36011918236413	12.4242571955892	1.36011918236413	1.36011918236413	NA
4634	Rand.Uni.50.25.78.gexf	10	16.8984705383465	1	Rand	Uni	50	25	78	gexf	8.82189848357393	1.91551405514481	8.82189848357393	1.91551405514481	1.91551405514481	NA
4636	Rand.Uni.100.5.78.gexf	2	4.08463223324608	1	Rand	Uni	100	5	78	gexf	2.14700288137834	1.90248102071658	2.14700288137834	1.90248102071658	1.90248102071658	NA
4637	Rand.Uni.100.5.78.gexf	3	4.08463223324608	1	Rand	Uni	100	5	78	gexf	1.33446833077295	3.06086861640259	1.33446833077295	3.06086861640259	3.06086861640259	NA
4638	Rand.Uni.100.5.78.gexf	5	1.3721793908864	6	Rand	Uni	100	5	78	gexf	0.228696565147733	5.99999999999999	0.228696565147733	5.99999999999999	5.99999999999999	NA
4641	Rand.Uni.100.10.78.gexf	2	8.64104680822611	1	Rand	Uni	100	10	78	gexf	6.70597715390928	1.28855893927237	6.70597715390929	1.28855893927237	1.28855893927237	NA
4642	Rand.Uni.100.10.78.gexf	3	8.64104680822611	1	Rand	Uni	100	10	78	gexf	5.89367138768781	1.46615687231523	6.11365845842136	1.41340031782825	1.46615687231523	NA
4643	Rand.Uni.100.10.78.gexf	5	8.64104680822611	1	Rand	Uni	100	10	78	gexf	4.44253093071107	1.94507296471271	4.55365319764596	1.89760757641648	1.94507296471271	NA
4644	Rand.Uni.100.10.78.gexf	10	8.08652726063896	5	Rand	Uni	100	10	78	gexf	1.28612518041973	6.28751180969796	1.28612518041973	6.28751180969796	6.28751180969796	2
4646	Rand.Uni.100.25.78.gexf	2	21.069111307754	1	Rand	Uni	100	25	78	gexf	19.1696263952554	1.09908825938145	19.1696263952554	1.09908825938145	1.09908825938145	NA
4647	Rand.Uni.100.25.78.gexf	3	21.069111307754	1	Rand	Uni	100	25	78	gexf	18.2713458985652	1.15312311554501	18.2713458985653	1.15312311554501	1.15312311554501	NA
4648	Rand.Uni.100.25.78.gexf	5	21.069111307754	1	Rand	Uni	100	25	78	gexf	16.5208889162044	1.27530131184942	16.5208889162044	1.27530131184942	1.27530131184942	NA
4649	Rand.Uni.100.25.78.gexf	10	21.069111307754	1	Rand	Uni	100	25	78	gexf	12.5839774049347	1.67428076432274	12.5839774049347	1.67428076432274	1.67428076432274	NA
4651	Rand.Uni.500.5.78.gexf	2	5.14462181027341	1	Rand	Uni	500	5	78	gexf	3.46938505901703	1.48286273295102	3.36134489074261	1.53052482785747	1.53052482785747	2
4652	Rand.Uni.500.5.78.gexf	3	5.14462181027341	1	Rand	Uni	500	5	78	gexf	2.76504074190971	1.86059530056697	2.65700057363529	1.93625167465981	1.93625167465981	2
4653	Rand.Uni.500.5.78.gexf	5	5.04201733611391	3	Rand	Uni	500	5	78	gexf	1.54714522513391	3.25891665126492	1.4391050568595	3.50357836078827	3.50357836078827	2
4654	Rand.Uni.500.5.78.gexf	10	0.1136331784152	11	Rand	Uni	500	5	78	gexf	0.0711124790461448	1.59793583263303	0.0103302889468364	11	11	2
4656	Rand.Uni.500.10.78.gexf	2	8.60955750192191	1	Rand	Uni	500	10	78	gexf	6.93442917974974	1.24156686567136	6.93442917974974	1.24156686567136	1.24156686567136	NA
4657	Rand.Uni.500.10.78.gexf	3	8.60955750192191	1	Rand	Uni	500	10	78	gexf	6.11625636455556	1.40765150915114	6.11625636455556	1.40765150915114	1.40765150915114	NA
4658	Rand.Uni.500.10.78.gexf	5	8.60955750192191	1	Rand	Uni	500	10	78	gexf	4.86505050671397	1.76967484511011	4.86505050671397	1.76967484511011	1.76967484511011	2
4659	Rand.Uni.500.10.78.gexf	10	8.40985250126389	4	Rand	Uni	500	10	78	gexf	2.05665390864983	4.08909465316159	2.05665390864983	4.08909465316159	4.08909465316159	NA
4661	Rand.Uni.500.25.78.gexf	2	22.0066409669602	1	Rand	Uni	500	25	78	gexf	20.1984807485876	1.0895196149096	20.1984807485877	1.0895196149096	1.0895196149096	NA
4662	Rand.Uni.500.25.78.gexf	3	22.0066409669602	1	Rand	Uni	500	25	78	gexf	19.3056367203281	1.13990754543662	19.305636720328	1.13990754543662	1.13990754543662	2
4663	Rand.Uni.500.25.78.gexf	5	22.0066409669602	1	Rand	Uni	500	25	78	gexf	17.5997831386056	1.25039273459501	17.5997831386056	1.25039273459501	1.25039273459501	NA
4664	Rand.Uni.500.25.78.gexf	10	22.0066409669602	1	Rand	Uni	500	25	78	gexf	13.6926823933789	1.6071826056231	13.6926823933789	1.6071826056231	1.6071826056231	2
4666	Rand.Uni.1000.5.78.gexf	2	1.29174189969834	3	Rand	Uni	1000	5	78	gexf	0.43058063323278	3	0.43058063323278	3	3	NA
4671	Rand.Uni.1000.10.78.gexf	2	7.54277736820532	1	Rand	Uni	1000	10	78	gexf	5.85423932514053	1.28842996489971	5.85423932514053	1.28842996489971	1.28842996489971	NA
4672	Rand.Uni.1000.10.78.gexf	3	7.54277736820532	1	Rand	Uni	1000	10	78	gexf	5.11606724161027	1.47433116337057	5.11606724161027	1.47433116337057	1.47433116337057	NA
4673	Rand.Uni.1000.10.78.gexf	5	7.54277736820532	1	Rand	Uni	1000	10	78	gexf	3.80933860778847	1.98007532141762	3.80933860778847	1.98007532141762	1.98007532141762	2
4674	Rand.Uni.1000.10.78.gexf	10	6.9837874476122	7	Rand	Uni	1000	10	78	gexf	1.17152354628602	5.96128645450813	1.17152354628602	5.96128645450813	5.96128645450813	NA
4676	Rand.Uni.1000.25.78.gexf	2	19.8172818581006	1	Rand	Uni	1000	25	78	gexf	17.9809892233011	1.10212411630945	17.9809892233011	1.10212411630945	1.10212411630945	NA
4677	Rand.Uni.1000.25.78.gexf	3	19.8172818581006	1	Rand	Uni	1000	25	78	gexf	17.0784454078039	1.16036801856949	17.0784454078039	1.16036801856949	1.16036801856949	NA
4678	Rand.Uni.1000.25.78.gexf	5	19.8172818581006	1	Rand	Uni	1000	25	78	gexf	15.3048021624053	1.29484077270726	15.3048021624053	1.29484077270726	1.29484077270726	NA
4679	Rand.Uni.1000.25.78.gexf	10	19.8172818581006	1	Rand	Uni	1000	25	78	gexf	11.3135258314849	1.75164507981678	11.3135258314849	1.75164507981678	1.75164507981678	NA
4681	Rand.Uni.50.5.79.gexf	2	4.5303564913925	1	Rand	Uni	50	5	79	gexf	2.92743502321332	1.54755151027049	2.92743502321332	1.54755151027049	1.54755151027049	NA
