path	k	max.multirute.flow	iterations	k.0	n	multiple	ex	k.4	small_1	constant1	rmat_2	constant2	best.constant	best.alg
3883	R-MAT.500.25.65.gexf	5	269	1	R-MAT	500	25	65	gexf	192	1.40104166666667	192	1.40104166666667	1.40104166666667	NA
3884	R-MAT.500.25.65.gexf	10	260.7	2	R-MAT	500	25	65	gexf	168	1.55178571428571	168	1.55178571428571	1.55178571428571	NA
3885	R-MAT.500.25.65.gexf	50	208.857142857143	10	R-MAT	500	25	65	gexf	82	2.54703832752613	82	2.54703832752613	2.54703832752613	NA
3886	R-MAT.1000.5.65.gexf	2	73	1	R-MAT	1000	5	65	gexf	62	1.17741935483871	62	1.17741935483871	1.17741935483871	NA
3887	R-MAT.1000.5.65.gexf	3	73	1	R-MAT	1000	5	65	gexf	58	1.25862068965517	58	1.25862068965517	1.25862068965517	NA
3888	R-MAT.1000.5.65.gexf	5	73	1	R-MAT	1000	5	65	gexf	52	1.40384615384615	52	1.40384615384615	1.40384615384615	NA
3889	R-MAT.1000.5.65.gexf	10	73	1	R-MAT	1000	5	65	gexf	42	1.73809523809524	42	1.73809523809524	1.73809523809524	NA
3890	R-MAT.1000.5.65.gexf	50	51	12	R-MAT	1000	5	65	gexf	1	51	1	51	51	NA
3891	R-MAT.1000.10.65.gexf	2	113	1	R-MAT	1000	10	65	gexf	98	1.1530612244898	98	1.1530612244898	1.1530612244898	NA
3892	R-MAT.1000.10.65.gexf	3	113	1	R-MAT	1000	10	65	gexf	92	1.22826086956522	92	1.22826086956522	1.22826086956522	NA
3893	R-MAT.1000.10.65.gexf	5	113	1	R-MAT	1000	10	65	gexf	86	1.31395348837209	86	1.31395348837209	1.31395348837209	NA
3894	R-MAT.1000.10.65.gexf	10	113	1	R-MAT	1000	10	65	gexf	74	1.52702702702703	74	1.52702702702703	1.52702702702703	NA
3895	R-MAT.1000.10.65.gexf	50	90.6666666666667	17	R-MAT	1000	10	65	gexf	29	3.1264367816092	29	3.1264367816092	3.1264367816092	NA
3896	R-MAT.1000.25.65.gexf	2	338	1	R-MAT	1000	25	65	gexf	307	1.10097719869707	307	1.10097719869707	1.10097719869707	NA
3897	R-MAT.1000.25.65.gexf	3	338	1	R-MAT	1000	25	65	gexf	294	1.14965986394558	294	1.14965986394558	1.14965986394558	NA
3898	R-MAT.1000.25.65.gexf	5	338	1	R-MAT	1000	25	65	gexf	281	1.20284697508897	281	1.20284697508897	1.20284697508897	NA
3899	R-MAT.1000.25.65.gexf	10	338	1	R-MAT	1000	25	65	gexf	255	1.32549019607843	255	1.32549019607843	1.32549019607843	NA
3900	R-MAT.1000.25.65.gexf	50	311.425531914894	5	R-MAT	1000	25	65	gexf	147	2.11854103343465	147	2.11854103343465	2.11854103343465	NA
3901	R-MAT.50.5.66.gexf	2	9	1	R-MAT	50	5	66	gexf	4	2.25	4	2.25	2.25	NA
3902	R-MAT.50.5.66.gexf	3	8	2	R-MAT	50	5	66	gexf	3	2.66666666666667	3	2.66666666666667	2.66666666666667	NA
3903	R-MAT.50.5.66.gexf	5	6	3	R-MAT	50	5	66	gexf	1	6	1	6	6	NA
3906	R-MAT.50.10.66.gexf	2	24	1	R-MAT	50	10	66	gexf	20	1.2	19	1.26315789473684	1.26315789473684	2
3907	R-MAT.50.10.66.gexf	3	24	1	R-MAT	50	10	66	gexf	18	1.33333333333333	16	1.5	1.5	2
3908	R-MAT.50.10.66.gexf	5	24	1	R-MAT	50	10	66	gexf	16	1.5	12	2	2	2
3909	R-MAT.50.10.66.gexf	10	22	4	R-MAT	50	10	66	gexf	11	2	6	3.66666666666667	3.66666666666667	2
3911	R-MAT.50.25.66.gexf	2	76	1	R-MAT	50	25	66	gexf	51	1.49019607843137	51	1.49019607843137	1.49019607843137	NA
3912	R-MAT.50.25.66.gexf	3	76	1	R-MAT	50	25	66	gexf	43	1.76744186046512	43	1.76744186046512	1.76744186046512	NA
3913	R-MAT.50.25.66.gexf	5	75.6	2	R-MAT	50	25	66	gexf	31	2.43870967741935	31	2.43870967741935	2.43870967741935	NA
3914	R-MAT.50.25.66.gexf	10	55	5	R-MAT	50	25	66	gexf	16	3.4375	16	3.4375	3.4375	NA
3916	R-MAT.100.5.66.gexf	2	22	1	R-MAT	100	5	66	gexf	17	1.29411764705882	17	1.29411764705882	1.29411764705882	NA
3917	R-MAT.100.5.66.gexf	3	22	1	R-MAT	100	5	66	gexf	15	1.46666666666667	15	1.46666666666667	1.46666666666667	NA
3918	R-MAT.100.5.66.gexf	5	22	1	R-MAT	100	5	66	gexf	11	2	11	2	2	NA
3919	R-MAT.100.5.66.gexf	10	20.1666666666667	6	R-MAT	100	5	66	gexf	7	2.88095238095238	6	3.36111111111111	3.36111111111111	2
3921	R-MAT.100.10.66.gexf	2	42	1	R-MAT	100	10	66	gexf	32	1.3125	32	1.3125	1.3125	NA
3922	R-MAT.100.10.66.gexf	3	42	1	R-MAT	100	10	66	gexf	28	1.5	28	1.5	1.5	NA
3923	R-MAT.100.10.66.gexf	5	42	1	R-MAT	100	10	66	gexf	22	1.90909090909091	22	1.90909090909091	1.90909090909091	NA
3924	R-MAT.100.10.66.gexf	10	38.5	5	R-MAT	100	10	66	gexf	12	3.20833333333333	12	3.20833333333333	3.20833333333333	NA
3926	R-MAT.100.25.66.gexf	2	112	1	R-MAT	100	25	66	gexf	83	1.34939759036145	83	1.34939759036145	1.34939759036145	NA
3927	R-MAT.100.25.66.gexf	3	112	1	R-MAT	100	25	66	gexf	75	1.49333333333333	75	1.49333333333333	1.49333333333333	NA
3928	R-MAT.100.25.66.gexf	5	112	1	R-MAT	100	25	66	gexf	65	1.72307692307692	65	1.72307692307692	1.72307692307692	NA
3929	R-MAT.100.25.66.gexf	10	101.444444444444	3	R-MAT	100	25	66	gexf	46	2.20531400966184	46	2.20531400966184	2.20531400966184	NA
3931	R-MAT.500.5.66.gexf	2	54	1	R-MAT	500	5	66	gexf	48	1.125	48	1.125	1.125	NA
3932	R-MAT.500.5.66.gexf	3	54	1	R-MAT	500	5	66	gexf	46	1.17391304347826	46	1.17391304347826	1.17391304347826	NA
3933	R-MAT.500.5.66.gexf	5	54	1	R-MAT	500	5	66	gexf	42	1.28571428571429	42	1.28571428571429	1.28571428571429	NA
3934	R-MAT.500.5.66.gexf	10	54	1	R-MAT	500	5	66	gexf	37	1.45945945945946	37	1.45945945945946	1.45945945945946	NA
3936	R-MAT.500.10.66.gexf	2	101	1	R-MAT	500	10	66	gexf	84	1.20238095238095	84	1.20238095238095	1.20238095238095	NA
3937	R-MAT.500.10.66.gexf	3	101	1	R-MAT	500	10	66	gexf	77	1.31168831168831	77	1.31168831168831	1.31168831168831	NA
3938	R-MAT.500.10.66.gexf	5	101	1	R-MAT	500	10	66	gexf	71	1.42253521126761	71	1.42253521126761	1.42253521126761	NA
3939	R-MAT.500.10.66.gexf	10	101	1	R-MAT	500	10	66	gexf	61	1.65573770491803	61	1.65573770491803	1.65573770491803	NA
3940	R-MAT.500.10.66.gexf	50	72.25	17	R-MAT	500	10	66	gexf	16	4.515625	16	4.515625	4.515625	NA
3941	R-MAT.500.25.66.gexf	2	271	1	R-MAT	500	25	66	gexf	247	1.09716599190283	247	1.09716599190283	1.09716599190283	NA
3942	R-MAT.500.25.66.gexf	3	271	1	R-MAT	500	25	66	gexf	236	1.14830508474576	236	1.14830508474576	1.14830508474576	NA
3943	R-MAT.500.25.66.gexf	5	271	1	R-MAT	500	25	66	gexf	220	1.23181818181818	220	1.23181818181818	1.23181818181818	NA
3944	R-MAT.500.25.66.gexf	10	271	1	R-MAT	500	25	66	gexf	197	1.3756345177665	197	1.3756345177665	1.3756345177665	NA
3945	R-MAT.500.25.66.gexf	50	242.25	8	R-MAT	500	25	66	gexf	92	2.63315217391304	92	2.63315217391304	2.63315217391304	NA
3946	R-MAT.1000.5.66.gexf	2	77	1	R-MAT	1000	5	66	gexf	68	1.13235294117647	68	1.13235294117647	1.13235294117647	NA
3947	R-MAT.1000.5.66.gexf	3	77	1	R-MAT	1000	5	66	gexf	64	1.203125	64	1.203125	1.203125	NA
3948	R-MAT.1000.5.66.gexf	5	77	1	R-MAT	1000	5	66	gexf	58	1.32758620689655	58	1.32758620689655	1.32758620689655	NA
3949	R-MAT.1000.5.66.gexf	10	77	1	R-MAT	1000	5	66	gexf	47	1.63829787234043	47	1.63829787234043	1.63829787234043	NA
3950	R-MAT.1000.5.66.gexf	50	57.375	12	R-MAT	1000	5	66	gexf	6	9.5625	6	9.5625	9.5625	NA
3951	R-MAT.1000.10.66.gexf	2	168	1	R-MAT	1000	10	66	gexf	151	1.11258278145695	151	1.11258278145695	1.11258278145695	NA
3952	R-MAT.1000.10.66.gexf	3	168	1	R-MAT	1000	10	66	gexf	146	1.15068493150685	146	1.15068493150685	1.15068493150685	NA
3953	R-MAT.1000.10.66.gexf	5	168	1	R-MAT	1000	10	66	gexf	137	1.22627737226277	137	1.22627737226277	1.22627737226277	NA
3954	R-MAT.1000.10.66.gexf	10	168	1	R-MAT	1000	10	66	gexf	119	1.41176470588235	119	1.41176470588235	1.41176470588235	NA
3955	R-MAT.1000.10.66.gexf	50	147.9	12	R-MAT	1000	10	66	gexf	63	2.34761904761905	63	2.34761904761905	2.34761904761905	NA
3956	R-MAT.1000.25.66.gexf	2	338	1	R-MAT	1000	25	66	gexf	295	1.14576271186441	295	1.14576271186441	1.14576271186441	NA
3957	R-MAT.1000.25.66.gexf	3	338	1	R-MAT	1000	25	66	gexf	284	1.19014084507042	284	1.19014084507042	1.19014084507042	NA
3958	R-MAT.1000.25.66.gexf	5	338	1	R-MAT	1000	25	66	gexf	264	1.28030303030303	264	1.28030303030303	1.28030303030303	NA
3959	R-MAT.1000.25.66.gexf	10	338	1	R-MAT	1000	25	66	gexf	240	1.40833333333333	240	1.40833333333333	1.40833333333333	NA
3960	R-MAT.1000.25.66.gexf	50	292.4	7	R-MAT	1000	25	66	gexf	139	2.10359712230216	139	2.10359712230216	2.10359712230216	NA
3961	R-MAT.50.5.67.gexf	2	16	1	R-MAT	50	5	67	gexf	11	1.45454545454545	11	1.45454545454545	1.45454545454545	NA
3962	R-MAT.50.5.67.gexf	3	16	1	R-MAT	50	5	67	gexf	10	1.6	10	1.6	1.6	NA
3963	R-MAT.50.5.67.gexf	5	15.6	3	R-MAT	50	5	67	gexf	8	1.95	7	2.22857142857143	2.22857142857143	2
3964	R-MAT.50.5.67.gexf	10	12.5714285714286	6	R-MAT	50	5	67	gexf	3	4.19047619047619	2	6.28571428571428	6.28571428571428	2
3966	R-MAT.50.10.67.gexf	2	23	1	R-MAT	50	10	67	gexf	17	1.35294117647059	17	1.35294117647059	1.35294117647059	NA
3967	R-MAT.50.10.67.gexf	3	23	1	R-MAT	50	10	67	gexf	15	1.53333333333333	15	1.53333333333333	1.53333333333333	NA
3968	R-MAT.50.10.67.gexf	5	23	1	R-MAT	50	10	67	gexf	13	1.76923076923077	10	2.3	2.3	2
3969	R-MAT.50.10.67.gexf	10	17.6	7	R-MAT	50	10	67	gexf	8	2.2	4	4.4	4.4	2
3971	R-MAT.50.25.67.gexf	2	64	1	R-MAT	50	25	67	gexf	49	1.30612244897959	49	1.30612244897959	1.30612244897959	NA
3972	R-MAT.50.25.67.gexf	3	64	1	R-MAT	50	25	67	gexf	42	1.52380952380952	42	1.52380952380952	1.52380952380952	NA
3973	R-MAT.50.25.67.gexf	5	64	1	R-MAT	50	25	67	gexf	33	1.93939393939394	33	1.93939393939394	1.93939393939394	NA
3974	R-MAT.50.25.67.gexf	10	57.75	4	R-MAT	50	25	67	gexf	19	3.03947368421053	19	3.03947368421053	3.03947368421053	NA
3976	R-MAT.100.5.67.gexf	2	20	1	R-MAT	100	5	67	gexf	16	1.25	16	1.25	1.25	NA
3977	R-MAT.100.5.67.gexf	3	20	1	R-MAT	100	5	67	gexf	14	1.42857142857143	14	1.42857142857143	1.42857142857143	NA
3978	R-MAT.100.5.67.gexf	5	20	1	R-MAT	100	5	67	gexf	12	1.66666666666667	12	1.66666666666667	1.66666666666667	NA
3979	R-MAT.100.5.67.gexf	10	19.25	4	R-MAT	100	5	67	gexf	7	2.75	7	2.75	2.75	NA
3981	R-MAT.100.10.67.gexf	2	38	1	R-MAT	100	10	67	gexf	31	1.2258064516129	31	1.2258064516129	1.2258064516129	NA
3982	R-MAT.100.10.67.gexf	3	38	1	R-MAT	100	10	67	gexf	28	1.35714285714286	28	1.35714285714286	1.35714285714286	NA
3983	R-MAT.100.10.67.gexf	5	38	1	R-MAT	100	10	67	gexf	23	1.65217391304348	23	1.65217391304348	1.65217391304348	NA
3984	R-MAT.100.10.67.gexf	10	37.4	2	R-MAT	100	10	67	gexf	15	2.49333333333333	15	2.49333333333333	2.49333333333333	NA
3986	R-MAT.100.25.67.gexf	2	114	1	R-MAT	100	25	67	gexf	95	1.2	95	1.2	1.2	NA
3987	R-MAT.100.25.67.gexf	3	114	1	R-MAT	100	25	67	gexf	87	1.31034482758621	87	1.31034482758621	1.31034482758621	NA
3988	R-MAT.100.25.67.gexf	5	114	1	R-MAT	100	25	67	gexf	71	1.6056338028169	71	1.6056338028169	1.6056338028169	NA
3989	R-MAT.100.25.67.gexf	10	114	1	R-MAT	100	25	67	gexf	53	2.15094339622642	53	2.15094339622642	2.15094339622642	NA
3991	R-MAT.500.5.67.gexf	2	55	1	R-MAT	500	5	67	gexf	46	1.19565217391304	46	1.19565217391304	1.19565217391304	NA
3992	R-MAT.500.5.67.gexf	3	55	1	R-MAT	500	5	67	gexf	43	1.27906976744186	43	1.27906976744186	1.27906976744186	NA
3993	R-MAT.500.5.67.gexf	5	55	1	R-MAT	500	5	67	gexf	38	1.44736842105263	38	1.44736842105263	1.44736842105263	NA
3994	R-MAT.500.5.67.gexf	10	55	1	R-MAT	500	5	67	gexf	31	1.7741935483871	31	1.7741935483871	1.7741935483871	NA
3996	R-MAT.500.10.67.gexf	2	114	1	R-MAT	500	10	67	gexf	93	1.2258064516129	93	1.2258064516129	1.2258064516129	NA
3997	R-MAT.500.10.67.gexf	3	114	1	R-MAT	500	10	67	gexf	88	1.29545454545455	88	1.29545454545455	1.29545454545455	NA
3998	R-MAT.500.10.67.gexf	5	114	1	R-MAT	500	10	67	gexf	80	1.425	80	1.425	1.425	NA
3999	R-MAT.500.10.67.gexf	10	113.3	3	R-MAT	500	10	67	gexf	65	1.74307692307692	65	1.74307692307692	1.74307692307692	NA
4000	R-MAT.500.10.67.gexf	50	74.90625	20	R-MAT	500	10	67	gexf	16	4.681640625	16	4.681640625	4.681640625	NA
4001	R-MAT.500.25.67.gexf	2	267	1	R-MAT	500	25	67	gexf	217	1.23041474654378	217	1.23041474654378	1.23041474654378	NA
4002	R-MAT.500.25.67.gexf	3	267	1	R-MAT	500	25	67	gexf	209	1.27751196172249	209	1.27751196172249	1.27751196172249	NA
4003	R-MAT.500.25.67.gexf	5	267	1	R-MAT	500	25	67	gexf	193	1.38341968911917	193	1.38341968911917	1.38341968911917	NA
4004	R-MAT.500.25.67.gexf	10	261.8	2	R-MAT	500	25	67	gexf	165	1.58666666666667	165	1.58666666666667	1.58666666666667	NA
4005	R-MAT.500.25.67.gexf	50	205.214285714286	11	R-MAT	500	25	67	gexf	79	2.59764918625678	79	2.59764918625678	2.59764918625678	NA
4006	R-MAT.1000.5.67.gexf	2	67	1	R-MAT	1000	5	67	gexf	60	1.11666666666667	60	1.11666666666667	1.11666666666667	NA
4007	R-MAT.1000.5.67.gexf	3	67	1	R-MAT	1000	5	67	gexf	58	1.1551724137931	58	1.1551724137931	1.1551724137931	NA
4008	R-MAT.1000.5.67.gexf	5	67	1	R-MAT	1000	5	67	gexf	54	1.24074074074074	54	1.24074074074074	1.24074074074074	NA
4009	R-MAT.1000.5.67.gexf	10	67	1	R-MAT	1000	5	67	gexf	47	1.42553191489362	47	1.42553191489362	1.42553191489362	NA
4010	R-MAT.1000.5.67.gexf	50	57.9545454545455	9	R-MAT	1000	5	67	gexf	7	8.27922077922078	7	8.27922077922078	8.27922077922078	NA
4011	R-MAT.1000.10.67.gexf	2	128	1	R-MAT	1000	10	67	gexf	115	1.11304347826087	115	1.11304347826087	1.11304347826087	NA
4012	R-MAT.1000.10.67.gexf	3	128	1	R-MAT	1000	10	67	gexf	111	1.15315315315315	111	1.15315315315315	1.15315315315315	NA
4013	R-MAT.1000.10.67.gexf	5	128	1	R-MAT	1000	10	67	gexf	104	1.23076923076923	104	1.23076923076923	1.23076923076923	NA
4014	R-MAT.1000.10.67.gexf	10	128	1	R-MAT	1000	10	67	gexf	90	1.42222222222222	90	1.42222222222222	1.42222222222222	NA
4015	R-MAT.1000.10.67.gexf	50	111.714285714286	10	R-MAT	1000	10	67	gexf	44	2.53896103896104	44	2.53896103896104	2.53896103896104	NA
4016	R-MAT.1000.25.67.gexf	2	371	1	R-MAT	1000	25	67	gexf	331	1.12084592145015	331	1.12084592145015	1.12084592145015	NA
4017	R-MAT.1000.25.67.gexf	3	371	1	R-MAT	1000	25	67	gexf	319	1.16300940438871	319	1.16300940438871	1.16300940438871	NA
4018	R-MAT.1000.25.67.gexf	5	371	1	R-MAT	1000	25	67	gexf	297	1.24915824915825	297	1.24915824915825	1.24915824915825	NA
4019	R-MAT.1000.25.67.gexf	10	371	1	R-MAT	1000	25	67	gexf	262	1.41603053435115	262	1.41603053435115	1.41603053435115	NA
4020	R-MAT.1000.25.67.gexf	50	323.386363636364	9	R-MAT	1000	25	67	gexf	161	2.00861095426313	161	2.00861095426313	2.00861095426313	NA
4021	R-MAT.50.5.68.gexf	2	8	1	R-MAT	50	5	68	gexf	4	2	4	2	2	NA
4022	R-MAT.50.5.68.gexf	3	8	1	R-MAT	50	5	68	gexf	3	2.66666666666667	3	2.66666666666667	2.66666666666667	NA
4023	R-MAT.50.5.68.gexf	5	6	3	R-MAT	50	5	68	gexf	1	6	1	6	6	NA
4026	R-MAT.50.10.68.gexf	2	29	1	R-MAT	50	10	68	gexf	17	1.70588235294118	17	1.70588235294118	1.70588235294118	NA
4027	R-MAT.50.10.68.gexf	3	28	2	R-MAT	50	10	68	gexf	13	2.15384615384615	13	2.15384615384615	2.15384615384615	NA
4028	R-MAT.50.10.68.gexf	5	25.2	3	R-MAT	50	10	68	gexf	8	3.15	8	3.15	3.15	NA
4029	R-MAT.50.10.68.gexf	10	14.6666666666667	6	R-MAT	50	10	68	gexf	3	4.88888888888889	3	4.88888888888889	4.88888888888889	NA
4031	R-MAT.50.25.68.gexf	2	69	1	R-MAT	50	25	68	gexf	50	1.38	50	1.38	1.38	NA
4032	R-MAT.50.25.68.gexf	3	69	1	R-MAT	50	25	68	gexf	43	1.6046511627907	43	1.6046511627907	1.6046511627907	NA
4033	R-MAT.50.25.68.gexf	5	69	1	R-MAT	50	25	68	gexf	32	2.15625	32	2.15625	2.15625	NA
4034	R-MAT.50.25.68.gexf	10	58.1428571428571	5	R-MAT	50	25	68	gexf	18	3.23015873015873	18	3.23015873015873	3.23015873015873	NA
4036	R-MAT.100.5.68.gexf	2	14	1	R-MAT	100	5	68	gexf	10	1.4	10	1.4	1.4	NA
4037	R-MAT.100.5.68.gexf	3	14	1	R-MAT	100	5	68	gexf	9	1.55555555555556	9	1.55555555555556	1.55555555555556	NA
4038	R-MAT.100.5.68.gexf	5	14	1	R-MAT	100	5	68	gexf	7	2	7	2	2	NA
4039	R-MAT.100.5.68.gexf	10	12.2222222222222	4	R-MAT	100	5	68	gexf	2	6.11111111111111	2	6.11111111111111	6.11111111111111	NA
4041	R-MAT.100.10.68.gexf	2	30	1	R-MAT	100	10	68	gexf	23	1.30434782608696	23	1.30434782608696	1.30434782608696	NA
4042	R-MAT.100.10.68.gexf	3	30	1	R-MAT	100	10	68	gexf	21	1.42857142857143	21	1.42857142857143	1.42857142857143	NA
4043	R-MAT.100.10.68.gexf	5	30	1	R-MAT	100	10	68	gexf	17	1.76470588235294	17	1.76470588235294	1.76470588235294	NA
4044	R-MAT.100.10.68.gexf	10	28.1111111111111	3	R-MAT	100	10	68	gexf	10	2.81111111111111	9	3.12345679012346	3.12345679012346	2
4046	R-MAT.100.25.68.gexf	2	116	1	R-MAT	100	25	68	gexf	98	1.18367346938776	98	1.18367346938776	1.18367346938776	NA
4047	R-MAT.100.25.68.gexf	3	116	1	R-MAT	100	25	68	gexf	91	1.27472527472527	91	1.27472527472527	1.27472527472527	NA
4048	R-MAT.100.25.68.gexf	5	116	1	R-MAT	100	25	68	gexf	79	1.46835443037975	79	1.46835443037975	1.46835443037975	NA
4049	R-MAT.100.25.68.gexf	10	116	1	R-MAT	100	25	68	gexf	58	2	58	2	2	NA
4051	R-MAT.500.5.68.gexf	2	54	1	R-MAT	500	5	68	gexf	46	1.17391304347826	46	1.17391304347826	1.17391304347826	NA
4052	R-MAT.500.5.68.gexf	3	54	1	R-MAT	500	5	68	gexf	43	1.25581395348837	43	1.25581395348837	1.25581395348837	NA
4053	R-MAT.500.5.68.gexf	5	54	1	R-MAT	500	5	68	gexf	37	1.45945945945946	37	1.45945945945946	1.45945945945946	NA
4054	R-MAT.500.5.68.gexf	10	53.9	3	R-MAT	500	5	68	gexf	30	1.79666666666667	30	1.79666666666667	1.79666666666667	NA
4056	R-MAT.500.10.68.gexf	2	109	1	R-MAT	500	10	68	gexf	91	1.1978021978022	91	1.1978021978022	1.1978021978022	NA
4057	R-MAT.500.10.68.gexf	3	109	1	R-MAT	500	10	68	gexf	87	1.25287356321839	87	1.25287356321839	1.25287356321839	NA
4058	R-MAT.500.10.68.gexf	5	109	1	R-MAT	500	10	68	gexf	81	1.34567901234568	81	1.34567901234568	1.34567901234568	NA
4059	R-MAT.500.10.68.gexf	10	106.7	2	R-MAT	500	10	68	gexf	70	1.52428571428571	70	1.52428571428571	1.52428571428571	NA
4060	R-MAT.500.10.68.gexf	50	82.258064516129	21	R-MAT	500	10	68	gexf	20	4.11290322580645	20	4.11290322580645	4.11290322580645	NA
4061	R-MAT.500.25.68.gexf	2	261	1	R-MAT	500	25	68	gexf	223	1.17040358744395	223	1.17040358744395	1.17040358744395	NA
4062	R-MAT.500.25.68.gexf	3	261	1	R-MAT	500	25	68	gexf	209	1.2488038277512	209	1.2488038277512	1.2488038277512	NA
4063	R-MAT.500.25.68.gexf	5	261	1	R-MAT	500	25	68	gexf	185	1.41081081081081	185	1.41081081081081	1.41081081081081	NA
4064	R-MAT.500.25.68.gexf	10	261	1	R-MAT	500	25	68	gexf	157	1.66242038216561	157	1.66242038216561	1.66242038216561	NA
4065	R-MAT.500.25.68.gexf	50	194.846153846154	16	R-MAT	500	25	68	gexf	71	2.74431202600217	71	2.74431202600217	2.74431202600217	NA
4066	R-MAT.1000.5.68.gexf	2	75	1	R-MAT	1000	5	68	gexf	67	1.11940298507463	67	1.11940298507463	1.11940298507463	NA
4067	R-MAT.1000.5.68.gexf	3	75	1	R-MAT	1000	5	68	gexf	64	1.171875	64	1.171875	1.171875	NA
4068	R-MAT.1000.5.68.gexf	5	75	1	R-MAT	1000	5	68	gexf	60	1.25	60	1.25	1.25	NA
4069	R-MAT.1000.5.68.gexf	10	75	1	R-MAT	1000	5	68	gexf	52	1.44230769230769	52	1.44230769230769	1.44230769230769	NA
4070	R-MAT.1000.5.68.gexf	50	64.046511627907	10	R-MAT	1000	5	68	gexf	12	5.33720930232558	12	5.33720930232558	5.33720930232558	NA
4071	R-MAT.1000.10.68.gexf	2	141	1	R-MAT	1000	10	68	gexf	122	1.15573770491803	122	1.15573770491803	1.15573770491803	NA
4072	R-MAT.1000.10.68.gexf	3	141	1	R-MAT	1000	10	68	gexf	118	1.19491525423729	118	1.19491525423729	1.19491525423729	NA
4073	R-MAT.1000.10.68.gexf	5	141	1	R-MAT	1000	10	68	gexf	110	1.28181818181818	110	1.28181818181818	1.28181818181818	NA
4074	R-MAT.1000.10.68.gexf	10	141	1	R-MAT	1000	10	68	gexf	96	1.46875	96	1.46875	1.46875	NA
4075	R-MAT.1000.10.68.gexf	50	119	13	R-MAT	1000	10	68	gexf	45	2.64444444444444	45	2.64444444444444	2.64444444444444	NA
4076	R-MAT.1000.25.68.gexf	2	343	1	R-MAT	1000	25	68	gexf	307	1.11726384364821	307	1.11726384364821	1.11726384364821	NA
4077	R-MAT.1000.25.68.gexf	3	343	1	R-MAT	1000	25	68	gexf	297	1.15488215488215	297	1.15488215488215	1.15488215488215	NA
4078	R-MAT.1000.25.68.gexf	5	343	1	R-MAT	1000	25	68	gexf	280	1.225	280	1.225	1.225	NA
4079	R-MAT.1000.25.68.gexf	10	343	1	R-MAT	1000	25	68	gexf	251	1.36653386454183	251	1.36653386454183	1.36653386454183	NA
4080	R-MAT.1000.25.68.gexf	50	310.434782608696	8	R-MAT	1000	25	68	gexf	151	2.05585948747481	151	2.05585948747481	2.05585948747481	NA
4081	R-MAT.50.5.69.gexf	2	13	1	R-MAT	50	5	69	gexf	7	1.85714285714286	7	1.85714285714286	1.85714285714286	NA
4082	R-MAT.50.5.69.gexf	3	12	2	R-MAT	50	5	69	gexf	6	2	6	2	2	NA
4083	R-MAT.50.5.69.gexf	5	10.5	4	R-MAT	50	5	69	gexf	4	2.625	4	2.625	2.625	NA
4086	R-MAT.50.10.69.gexf	2	28	1	R-MAT	50	10	69	gexf	20	1.4	20	1.4	1.4	NA
4087	R-MAT.50.10.69.gexf	3	28	1	R-MAT	50	10	69	gexf	16	1.75	16	1.75	1.75	NA
4088	R-MAT.50.10.69.gexf	5	28	1	R-MAT	50	10	69	gexf	12	2.33333333333333	12	2.33333333333333	2.33333333333333	NA
4089	R-MAT.50.10.69.gexf	10	22	4	R-MAT	50	10	69	gexf	3	7.33333333333333	3	7.33333333333333	7.33333333333333	NA
4091	R-MAT.50.25.69.gexf	2	88	1	R-MAT	50	25	69	gexf	62	1.41935483870968	62	1.41935483870968	1.41935483870968	NA
4092	R-MAT.50.25.69.gexf	3	88	1	R-MAT	50	25	69	gexf	53	1.66037735849057	53	1.66037735849057	1.66037735849057	NA
4093	R-MAT.50.25.69.gexf	5	88	2	R-MAT	50	25	69	gexf	41	2.14634146341463	41	2.14634146341463	2.14634146341463	NA
4094	R-MAT.50.25.69.gexf	10	72.875	4	R-MAT	50	25	69	gexf	25	2.915	25	2.915	2.915	NA
4096	R-MAT.100.5.69.gexf	2	21	1	R-MAT	100	5	69	gexf	13	1.61538461538462	13	1.61538461538462	1.61538461538462	NA
4097	R-MAT.100.5.69.gexf	3	21	1	R-MAT	100	5	69	gexf	10	2.1	10	2.1	2.1	NA
4098	R-MAT.100.5.69.gexf	5	19.2	3	R-MAT	100	5	69	gexf	7	2.74285714285714	7	2.74285714285714	2.74285714285714	NA
4099	R-MAT.100.5.69.gexf	10	12.5714285714286	5	R-MAT	100	5	69	gexf	4	3.14285714285714	2	6.28571428571428	6.28571428571428	2
4101	R-MAT.100.10.69.gexf	2	34	1	R-MAT	100	10	69	gexf	27	1.25925925925926	27	1.25925925925926	1.25925925925926	NA
4102	R-MAT.100.10.69.gexf	3	34	1	R-MAT	100	10	69	gexf	24	1.41666666666667	24	1.41666666666667	1.41666666666667	NA
4103	R-MAT.100.10.69.gexf	5	34	1	R-MAT	100	10	69	gexf	19	1.78947368421053	19	1.78947368421053	1.78947368421053	NA
4104	R-MAT.100.10.69.gexf	10	33	3	R-MAT	100	10	69	gexf	12	2.75	12	2.75	2.75	NA
4106	R-MAT.100.25.69.gexf	2	126	1	R-MAT	100	25	69	gexf	102	1.23529411764706	102	1.23529411764706	1.23529411764706	NA
4107	R-MAT.100.25.69.gexf	3	126	1	R-MAT	100	25	69	gexf	91	1.38461538461538	91	1.38461538461538	1.38461538461538	NA
4108	R-MAT.100.25.69.gexf	5	126	1	R-MAT	100	25	69	gexf	75	1.68	75	1.68	1.68	NA
